name,count,amount,state,year,quarter,source,category,country,date,avg_transaction_value,growth
jharkhand,14220647,21465973993.35938,All,2019,3,map,transaction,india,2019-Q3,1509.493484604419,1.3930125529842217
odisha,41422272,57304577359.21709,All,2019,3,map,transaction,india,2019-Q3,1383.4242930763694,1.91282611824905
bihar,32139900,67692783254.27384,All,2019,3,map,transaction,india,2019-Q3,2106.191470859394,-0.2240913294181449
kerala,9286096,16429809722.064444,All,2019,3,map,transaction,india,2019-Q3,1769.2913924284699,-0.7110726542397456
karnataka,170733735,214536720438.1829,All,2019,3,map,transaction,india,2019-Q3,1256.5572962963815,17.38595411893222
chandigarh,1506543,3269682087.6608405,All,2019,3,map,transaction,india,2019-Q3,2170.3211177250437,-0.9911760672253788
telangana,121495376,201930021130.42365,All,2019,3,map,transaction,india,2019-Q3,1662.0387357822049,79.64514321861374
himachal pradesh,2735180,5572018781.123304,All,2019,3,map,transaction,india,2019-Q3,2037.1671265230457,-0.9774873736758508
west bengal,66444829,70540532616.82985,All,2019,3,map,transaction,india,2019-Q3,1061.640667580465,23.292671414678377
gujarat,38228649,59462694964.26753,All,2019,3,map,transaction,india,2019-Q3,1555.4485057598433,-0.42465576967622265
sikkim,552436,884716448.4404289,All,2019,3,map,transaction,india,2019-Q3,1601.4822503247958,-0.9855491623572677
nagaland,261878,650956471.7134112,All,2019,3,map,transaction,india,2019-Q3,2485.724160538156,-0.525957758002737
mizoram,98094,278793899.9513421,All,2019,3,map,transaction,india,2019-Q3,2842.1096086543735,-0.625420997563751
chhattisgarh,12243111,19803259167.45372,All,2019,3,map,transaction,india,2019-Q3,1617.5022155278768,123.8099883784941
jammu & kashmir,1116526,3744230491.782456,All,2019,3,map,transaction,india,2019-Q3,3353.464667891707,-0.9088037346063431
goa,1092416,2000367191.496843,All,2019,3,map,transaction,india,2019-Q3,1831.1405101141352,-0.021593764945912586
arunachal pradesh,370234,912645034.7958708,All,2019,3,map,transaction,india,2019-Q3,2465.0492250735233,-0.6610869851778077
delhi,69537876,103196812046.45712,All,2019,3,map,transaction,india,2019-Q3,1484.0374481161477,186.8214210472296
uttarakhand,5710476,9729032070.017406,All,2019,3,map,transaction,india,2019-Q3,1703.7164800302824,-0.9178796315262778
puducherry,1012655,1932028317.878899,All,2019,4,map,transaction,india,2019-Q4,1907.8840452858071,-0.8226671471870296
tamil nadu,56596411,103190865512.5372,All,2019,4,map,transaction,india,2019-Q4,1823.2757817900715,54.889134009114656
uttar pradesh,86905005,145538926507.3059,All,2019,4,map,transaction,india,2019-Q4,1674.6898122531138,0.5355214838622895
madhya pradesh,68131989,104687926790.86588,All,2019,4,map,transaction,india,2019-Q4,1536.5458770162409,-0.2160176620437454
andhra pradesh,107218103,200948315488.8052,All,2019,4,map,transaction,india,2019-Q4,1874.2013696027173,0.5736822683981821
tripura,801824,1215400160.2581887,All,2019,4,map,transaction,india,2019-Q4,1515.794189570515,-0.9925215614008764
lakshadweep,3765,11269913.40492385,All,2019,4,map,transaction,india,2019-Q4,2993.3368937380747,-0.9953044558406833
manipur,449344,1200897682.088641,All,2019,4,map,transaction,india,2019-Q4,2672.5575107014693,118.3476759628154
maharashtra,201260620,272994428799.5649,All,2019,4,map,transaction,india,2019-Q4,1356.4224774800202,446.89875907990313
dadra & nagar haveli & daman & diu,768971,1226641262.0110402,All,2019,4,map,transaction,india,2019-Q4,1595.172330310298,-0.9961792277098223
meghalaya,365981,742436471.7902198,All,2019,4,map,transaction,india,2019-Q4,2028.6202611343751,-0.5240639764048319
andaman & nicobar islands,35159,136838530.5173779,All,2019,4,map,transaction,india,2019-Q4,3891.991538933926,-0.9039321713422281
haryana,37825985,69359719869.10008,All,2019,4,map,transaction,india,2019-Q4,1833.6527090860973,1074.8549731221024
rajasthan,85074242,159452410049.68317,All,2019,4,map,transaction,india,2019-Q4,1874.273649710369,1.2490952185382613
ladakh,84706,324689360.02811134,All,2019,4,map,transaction,india,2019-Q4,3833.1329543138777,-0.9990043284781779
punjab,13698625,29989802246.19331,All,2019,4,map,transaction,india,2019-Q4,2189.256384943256,160.71965386159187
assam,6760510,15281983895.512564,All,2019,4,map,transaction,india,2019-Q4,2260.4779662351752,-0.5064825849309693
jharkhand,18248618,28147748376.677704,All,2019,4,map,transaction,india,2019-Q4,1542.4591811104656,1.6992960590251327
odisha,64995633,79769373632.04843,All,2019,4,map,transaction,india,2019-Q4,1227.3035887203134,2.561674259387752
bihar,43530314,93313426577.80904,All,2019,4,map,transaction,india,2019-Q4,2143.642395453638,-0.3302578651707262
kerala,12498637,21151326637.805134,All,2019,4,map,transaction,india,2019-Q4,1692.2906583978024,-0.7128751012455365
karnataka,237796252,295047143447.23846,All,2019,4,map,transaction,india,2019-Q4,1240.7560714928277,18.025774730476613
chandigarh,1850915,4152513817.939354,All,2019,4,map,transaction,india,2019-Q4,2243.4924445149313,-0.9922163827880685
telangana,163572258,280746765547.7425,All,2019,4,map,transaction,india,2019-Q4,1716.3470687538133,87.37372758878716
himachal pradesh,3516646,7271163537.248161,All,2019,4,map,transaction,india,2019-Q4,2067.641592940592,-0.9785009631645484
west bengal,96805838,88203610254.64601,All,2019,4,map,transaction,india,2019-Q4,911.1393700723505,26.5278882207649
gujarat,42547632,76690662054.91542,All,2019,4,map,transaction,india,2019-Q4,1802.4660468746044,-0.5604848542295559
sikkim,767070,1176509601.6562183,All,2019,4,map,transaction,india,2019-Q4,1533.7708444551583,-0.9819714996124814
nagaland,317170,834537138.3487777,All,2019,4,map,transaction,india,2019-Q4,2631.198216567701,-0.5865175277354088
mizoram,125239,368689350.6344881,All,2019,4,map,transaction,india,2019-Q4,2943.886094862528,-0.6051360469149036
chhattisgarh,16305758,27143788737.21397,All,2019,4,map,transaction,india,2019-Q4,1664.6750636930813,129.1971270929982
jammu & kashmir,489928,1929695997.8225973,All,2019,4,map,transaction,india,2019-Q4,3938.733850326165,-0.9699536813927939
goa,1515272,2923460348.4994645,All,2019,4,map,transaction,india,2019-Q4,1929.3304096554707,2.0928462957822376
arunachal pradesh,459475,1190573179.5272837,All,2019,4,map,transaction,india,2019-Q4,2591.1598662109664,-0.69677061280087
delhi,80744997,129024467424.89062,All,2019,4,map,transaction,india,2019-Q4,1597.925224084046,174.7331672016976
uttarakhand,7362116,12573706305.150612,All,2019,4,map,transaction,india,2019-Q4,1707.8929896174702,-0.9088226357851001
puducherry,1207921,2205277477.079584,All,2020,1,map,transaction,india,2020-Q1,1825.6802200471589,-0.8359274697654859
tamil nadu,66953473,116569686179.4346,All,2020,1,map,transaction,india,2020-Q1,1741.0551082157397,54.42868531965253
uttar pradesh,97239132,172416434960.69037,All,2020,1,map,transaction,india,2020-Q1,1773.1177913094737,0.4523388801653352
madhya pradesh,79366746,126737281436.18526,All,2020,1,map,transaction,india,2020-Q1,1596.8562127542089,-0.1837982881212884
andhra pradesh,127677357,252737214289.0485,All,2020,1,map,transaction,india,2020-Q1,1979.4991079667202,0.6087009161242418
tripura,924502,1588778806.3885012,All,2020,1,map,transaction,india,2020-Q1,1718.5239257335313,-0.9927590763019946
lakshadweep,5151,13502368.57450421,All,2020,1,map,transaction,india,2020-Q1,2621.3101484186004,-0.9944283516963728
manipur,818801,2598590380.8769474,All,2020,1,map,transaction,india,2020-Q1,3173.6531597750213,157.9596194913609
maharashtra,238944081,319995196718.0683,All,2020,1,map,transaction,india,2020-Q1,1339.2053713105715,290.8219213215421
dadra & nagar haveli & daman & diu,878579,1342763369.292519,All,2020,1,map,transaction,india,2020-Q1,1528.3353793939066,-0.9963230769461915
meghalaya,502283,1120134840.9078057,All,2020,1,map,transaction,india,2020-Q1,2230.0871040982984,-0.42830069919722646
andaman & nicobar islands,41298,161476312.2972747,All,2020,1,map,transaction,india,2020-Q1,3910.0274177266383,-0.9177794191720604
haryana,44036087,81976214558.24355,All,2020,1,map,transaction,india,2020-Q1,1861.5690026737286,1065.3007167417309
rajasthan,102258812,190308238561.00217,All,2020,1,map,transaction,india,2020-Q1,1861.044880523374,1.3221593689739053
ladakh,116419,377639677.4457431,All,2020,1,map,transaction,india,2020-Q1,3243.7976399534705,-0.9988615259876088
punjab,15217784,31374185265.89965,All,2020,1,map,transaction,india,2020-Q1,2061.6789715177747,129.71563919978698
assam,8808860,20668428347.72898,All,2020,1,map,transaction,india,2020-Q1,2346.322719140613,-0.42114699485812124
jharkhand,18282713,33611232153.269115,All,2020,1,map,transaction,india,2020-Q1,1838.4160027709845,1.0754913802694106
odisha,53682307,91956798199.3368,All,2020,1,map,transaction,india,2020-Q1,1712.9814894009082,1.9362330962587446
bihar,45081815,109256853527.24524,All,2020,1,map,transaction,india,2020-Q1,2423.5238427566687,-0.1602109238710624
kerala,15733522,26451084830.93425,All,2020,1,map,transaction,india,2020-Q1,1681.1928588484034,-0.6510006972878088
karnataka,271033890,353402054999.4004,All,2020,1,map,transaction,india,2020-Q1,1303.9035634968025,16.226523724312965
chandigarh,2262511,5126453070.016205,All,2020,1,map,transaction,india,2020-Q1,2265.82459489311,-0.9916522948477033
telangana,199409525,371343780368.2118,All,2020,1,map,transaction,india,2020-Q1,1862.216864355962,87.13637812147654
himachal pradesh,4144480,7419466751.122733,All,2020,1,map,transaction,india,2020-Q1,1790.2045011974321,-0.9792162385422662
west bengal,66250381,96653305190.9406,All,2020,1,map,transaction,india,2020-Q1,1458.9094240973589,14.985209483457515
gujarat,47326417,86995076621.90231,All,2020,1,map,transaction,india,2020-Q1,1838.1927501907087,-0.2856430969053597
sikkim,528118,1053476271.9444008,All,2020,1,map,transaction,india,2020-Q1,1994.7744101590947,-0.9888409469070942
nagaland,378051,894780028.7343724,All,2020,1,map,transaction,india,2020-Q1,2366.823599816883,-0.2841542988498782
mizoram,153609,392077579.3496374,All,2020,1,map,transaction,india,2020-Q1,2552.438850260319,-0.5936818048358554
chhattisgarh,19523991,32860597671.35669,All,2020,1,map,transaction,india,2020-Q1,1683.0881386575466,126.10186903111146
jammu & kashmir,921630,2937643176.534005,All,2020,1,map,transaction,india,2020-Q1,3187.4430916246274,-0.9527949997518438
goa,1881237,3410371231.9237647,All,2020,1,map,transaction,india,2020-Q1,1812.8344445297241,1.0412063409394223
arunachal pradesh,567175,1381758681.3301475,All,2020,1,map,transaction,india,2020-Q1,2436.2122472431747,-0.6985095445177827
delhi,81747604,133616543642.58945,All,2020,1,map,transaction,india,2020-Q1,1634.501038618691,143.13118349715697
uttarakhand,9131784,16158080258.987526,All,2020,1,map,transaction,india,2020-Q1,1769.4330329087422,-0.8882929461761351
puducherry,1033383,1960030980.487592,All,2020,2,map,transaction,india,2020-Q2,1896.7130100723468,-0.886836679448397
tamil nadu,51870110,95826508896.84135,All,2020,2,map,transaction,india,2020-Q2,1847.4321511336943,49.19446807234104
uttar pradesh,100851965,178744016130.31216,All,2020,2,map,transaction,india,2020-Q2,1772.3404410644073,0.9443175462708677
madhya pradesh,76340573,147922015289.08447,All,2020,2,map,transaction,india,2020-Q2,1937.6592220375983,-0.24304327635063927
andhra pradesh,144917855,302583689746.5449,All,2020,2,map,transaction,india,2020-Q2,2087.966936486501,0.898307142651392
tripura,1052520,1769175883.585958,All,2020,2,map,transaction,india,2020-Q2,1680.8952643046764,-0.9927371268364412
lakshadweep,7220,16942922.08594439,All,2020,2,map,transaction,india,2020-Q2,2346.665108856564,-0.9931402728689241
manipur,1083068,3198936212.8055243,All,2020,2,map,transaction,india,2020-Q2,2953.5875981983813,149.00941828254847
maharashtra,184790761,296359517159.41614,All,2020,2,map,transaction,india,2020-Q2,1603.757220088596,169.61787533192745
dadra & nagar haveli & daman & diu,973152,1302376453.8880572,All,2020,2,map,transaction,india,2020-Q2,1338.307329058623,-0.9947337626906575
meghalaya,635395,1153735154.3383913,All,2020,2,map,transaction,india,2020-Q2,1815.7762562475173,-0.34707527703791397
andaman & nicobar islands,62962,169645001.41414702,All,2020,2,map,transaction,india,2020-Q2,2694.402995682269,-0.9009088834504521
haryana,41781050,80711264923.94525,All,2020,2,map,transaction,india,2020-Q2,1931.7672706632613,662.591531399892
rajasthan,101954656,193763273003.28284,All,2020,2,map,transaction,india,2020-Q2,1900.4847900549323,1.4402128716248157
ladakh,155010,523792998.6520228,All,2020,2,map,transaction,india,2020-Q2,3379.091662808998,-0.9984796182334233
punjab,14081294,30284654252.21334,All,2020,2,map,transaction,india,2020-Q2,2150.7010827423487,89.84119734210697
assam,10505199,19766300125.91926,All,2020,2,map,transaction,india,2020-Q2,1881.5731264033416,-0.25396068003409344
jharkhand,20141511,37486201975.923416,All,2020,2,map,transaction,india,2020-Q2,1861.1414990624792,0.9172898105023999
odisha,50028576,91733036612.10583,All,2020,2,map,transaction,india,2020-Q2,1833.6127858627403,1.4838541656581774
bihar,53386742,128806523628.85287,All,2020,2,map,transaction,india,2020-Q2,2412.706203889589,0.06712495674472119
kerala,16287967,25894078478.59996,All,2020,2,map,transaction,india,2020-Q2,1589.7673711274072,-0.6949061435515207
karnataka,213221712,321104877020.14185,All,2020,2,map,transaction,india,2020-Q2,1505.967070652457,12.090750490837808
chandigarh,1528010,3847015729.690074,All,2020,2,map,transaction,india,2020-Q2,2517.6639745093776,-0.9928337035395345
telangana,152055143,321531839352.4224,All,2020,2,map,transaction,india,2020-Q2,2114.573917124411,98.51187688562247
himachal pradesh,4695730,8036904762.544065,All,2020,2,map,transaction,india,2020-Q2,1711.5346841798964,-0.9691182428469387
west bengal,57676797,100099431877.35756,All,2020,2,map,transaction,india,2020-Q2,1735.5234181495473,11.282818006997847
gujarat,47420185,80387846359.49454,All,2020,2,map,transaction,india,2020-Q2,1695.2242248631999,-0.17782908437165812
sikkim,517731,1054618788.2612652,All,2020,2,map,transaction,india,2020-Q2,2037.0014317498183,-0.9890820544036258
nagaland,517566,1137674504.3478017,All,2020,2,map,transaction,india,2020-Q2,2198.124498803634,-0.0003186983201701743
mizoram,198462,457193433.4423174,All,2020,2,map,transaction,india,2020-Q2,2303.6824855252767,-0.6165474548173566
chhattisgarh,18820925,32268382206.90089,All,2020,2,map,transaction,india,2020-Q2,1714.4950212011838,93.8338976731062
jammu & kashmir,2635006,8265648939.258666,All,2020,2,map,transaction,india,2020-Q2,3136.861524891657,-0.859995935375121
goa,1482092,2183616430.016773,All,2020,2,map,transaction,india,2020-Q2,1473.3339293490371,-0.4375375236337222
arunachal pradesh,808774,1826716832.9849608,All,2020,2,map,transaction,india,2020-Q2,2258.624576191817,-0.4543024319677861
delhi,66042018,107873438203.33162,All,2020,2,map,transaction,india,2020-Q2,1633.4061476336417,80.65694990195036
uttarakhand,9047770,16094187702.100985,All,2020,2,map,transaction,india,2020-Q2,1778.8015944371912,-0.8629997950698599
puducherry,1730902,3598080229.434597,All,2020,3,map,transaction,india,2020-Q3,2078.731337438282,-0.8086929707541195
tamil nadu,70277825,143841415498.65747,All,2020,3,map,transaction,india,2020-Q3,2046.7539440592743,39.60185094245659
uttar pradesh,127405259,248689955423.0532,All,2020,3,map,transaction,india,2020-Q3,1951.9598906278522,0.8128799375905558
madhya pradesh,108579881,205701679984.5376,All,2020,3,map,transaction,india,2020-Q3,1894.4732494644895,-0.14775981892552803
andhra pradesh,204902935,467084130584.9389,All,2020,3,map,transaction,india,2020-Q3,2279.5385072690096,0.8871169604615794
tripura,1317885,2341819516.215885,All,2020,3,map,transaction,india,2020-Q3,1776.9528572036902,-0.993568247326472
lakshadweep,8589,21306833.308656827,All,2020,3,map,transaction,india,2020-Q3,2480.711760234815,-0.9934827393892487
manipur,1420168,4615976120.870485,All,2020,3,map,transaction,india,2020-Q3,3250.3028661894123,164.34730469204797
maharashtra,268310924,440307079012.4761,All,2020,3,map,transaction,india,2020-Q3,1641.0329942901471,187.92900276586997
dadra & nagar haveli & daman & diu,1138312,1749789114.9993598,All,2020,3,map,transaction,india,2020-Q3,1537.1788358546337,-0.9957574891732698
meghalaya,597579,1237059001.3830369,All,2020,3,map,transaction,india,2020-Q3,2070.117928145127,-0.4750305715831863
andaman & nicobar islands,117483,338019446.3303601,All,2020,3,map,transaction,india,2020-Q3,2877.1775178567123,-0.8034017259642658
haryana,57938179,109567950445.72871,All,2020,3,map,transaction,india,2020-Q3,1891.11829775887,492.1622362384345
rajasthan,149088676,293678306162.4698,All,2020,3,map,transaction,india,2020-Q3,1969.8230210486931,1.5732371740575415
ladakh,228222,835487500.058193,All,2020,3,map,transaction,india,2020-Q3,3660.8543438327283,-0.9984692197548256
punjab,17209573,40123092147.81354,All,2020,3,map,transaction,india,2020-Q3,2331.440306381427,74.40716057172402
assam,12397711,29831391259.543846,All,2020,3,map,transaction,india,2020-Q3,2406.201536682364,-0.27960379958294146
jharkhand,27068473,50622615820.01348,All,2020,3,map,transaction,india,2020-Q3,1870.1688794936265,1.1833444093026526
odisha,66033829,122463943804.29192,All,2020,3,map,transaction,india,2020-Q3,1854.5637237588012,1.439510680931281
bihar,71503748,173328865111.8144,All,2020,3,map,transaction,india,2020-Q3,2424.0528637997327,0.08283510259567106
kerala,21758680,40164150651.95372,All,2020,3,map,transaction,india,2020-Q3,1845.8909571699073,-0.6956987485467195
karnataka,300360531,470740515696.6945,All,2020,3,map,transaction,india,2020-Q3,1567.2515763953504,12.804170611452532
chandigarh,2158086,5089809353.36507,All,2020,3,map,transaction,india,2020-Q3,2358.483097228317,-0.9928150146997843
telangana,236372126,505961144755.88367,All,2020,3,map,transaction,india,2020-Q3,2140.5279603733125,108.52859431922546
himachal pradesh,5489876,10516054014.086905,All,2020,3,map,transaction,india,2020-Q3,1915.5357997315248,-0.9767744357471321
west bengal,79954504,156813355855.1383,All,2020,3,map,transaction,india,2020-Q3,1961.282329449987,13.563990880668342
