name,count,amount,state,year,quarter,source,category,level,country,date,avg_transaction_value,growth
north,9,17748.0,Sikkim,2021,3,top,insurance,districts,india,2021-Q3,1972.0,0.0
737135,18,12745.0,Sikkim,2021,3,top,insurance,pincodes,india,2021-Q3,708.0555555555555,1.0
737101,15,30641.0,Sikkim,2021,3,top,insurance,pincodes,india,2021-Q3,2042.7333333333333,-0.16666666666666663
737102,10,10923.0,Sikkim,2021,3,top,insurance,pincodes,india,2021-Q3,1092.3,-0.33333333333333337
737132,9,5006.0,Sikkim,2021,3,top,insurance,pincodes,india,2021-Q3,556.2222222222222,-0.09999999999999998
737134,9,11038.0,Sikkim,2021,3,top,insurance,pincodes,india,2021-Q3,1226.4444444444443,0.0
737136,7,17213.0,Sikkim,2021,3,top,insurance,pincodes,india,2021-Q3,2459.0,-0.2222222222222222
737121,6,1836.0,Sikkim,2021,3,top,insurance,pincodes,india,2021-Q3,306.0,-0.1428571428571429
737116,5,6558.0,Sikkim,2021,3,top,insurance,pincodes,india,2021-Q3,1311.6,-0.16666666666666663
737126,5,378.0,Sikkim,2021,3,top,insurance,pincodes,india,2021-Q3,75.6,0.0
737133,4,5884.0,Sikkim,2021,3,top,insurance,pincodes,india,2021-Q3,1471.0,-0.19999999999999996
east,109,291074.0,Sikkim,2021,4,top,insurance,districts,india,2021-Q4,2670.4036697247707,26.25
south,41,85646.0,Sikkim,2021,4,top,insurance,districts,india,2021-Q4,2088.9268292682927,-0.6238532110091743
west,29,84762.0,Sikkim,2021,4,top,insurance,districts,india,2021-Q4,2922.8275862068967,-0.29268292682926833
north,16,42050.0,Sikkim,2021,4,top,insurance,districts,india,2021-Q4,2628.125,-0.4482758620689655
737102,31,49179.0,Sikkim,2021,4,top,insurance,pincodes,india,2021-Q4,1586.4193548387098,0.9375
737101,29,90182.0,Sikkim,2021,4,top,insurance,pincodes,india,2021-Q4,3109.7241379310344,-0.06451612903225812
737134,18,42207.0,Sikkim,2021,4,top,insurance,pincodes,india,2021-Q4,2344.8333333333335,-0.3793103448275862
737120,12,37329.0,Sikkim,2021,4,top,insurance,pincodes,india,2021-Q4,3110.75,-0.33333333333333337
737111,12,40222.0,Sikkim,2021,4,top,insurance,pincodes,india,2021-Q4,3351.8333333333335,0.0
737133,11,19562.0,Sikkim,2021,4,top,insurance,pincodes,india,2021-Q4,1778.3636363636363,-0.08333333333333337
737121,11,29883.0,Sikkim,2021,4,top,insurance,pincodes,india,2021-Q4,2716.6363636363635,0.0
737132,9,38192.0,Sikkim,2021,4,top,insurance,pincodes,india,2021-Q4,4243.555555555556,-0.18181818181818177
737135,9,34027.0,Sikkim,2021,4,top,insurance,pincodes,india,2021-Q4,3780.777777777778,0.0
737126,9,37199.0,Sikkim,2021,4,top,insurance,pincodes,india,2021-Q4,4133.222222222223,0.0
east,157,463841.0,Sikkim,2022,1,top,insurance,districts,india,2022-Q1,2954.4012738853503,16.444444444444443
west,37,91888.0,Sikkim,2022,1,top,insurance,districts,india,2022-Q1,2483.4594594594596,-0.7643312101910829
south,35,101663.0,Sikkim,2022,1,top,insurance,districts,india,2022-Q1,2904.657142857143,-0.05405405405405406
north,10,28595.0,Sikkim,2022,1,top,insurance,districts,india,2022-Q1,2859.5,-0.7142857142857143
737101,60,172245.0,Sikkim,2022,1,top,insurance,pincodes,india,2022-Q1,2870.75,5.0
737103,25,80321.0,Sikkim,2022,1,top,insurance,pincodes,india,2022-Q1,3212.84,-0.5833333333333333
737102,21,53534.0,Sikkim,2022,1,top,insurance,pincodes,india,2022-Q1,2549.2380952380954,-0.16000000000000003
737132,19,41922.0,Sikkim,2022,1,top,insurance,pincodes,india,2022-Q1,2206.4210526315787,-0.09523809523809523
737126,17,36511.0,Sikkim,2022,1,top,insurance,pincodes,india,2022-Q1,2147.705882352941,-0.10526315789473684
737111,15,42104.0,Sikkim,2022,1,top,insurance,pincodes,india,2022-Q1,2806.9333333333334,-0.11764705882352944
737121,13,29476.0,Sikkim,2022,1,top,insurance,pincodes,india,2022-Q1,2267.3846153846152,-0.1333333333333333
737113,9,20308.0,Sikkim,2022,1,top,insurance,pincodes,india,2022-Q1,2256.4444444444443,-0.3076923076923077
737134,9,25694.0,Sikkim,2022,1,top,insurance,pincodes,india,2022-Q1,2854.8888888888887,0.0
737133,9,19264.0,Sikkim,2022,1,top,insurance,pincodes,india,2022-Q1,2140.4444444444443,0.0
east,99,233452.0,Sikkim,2022,2,top,insurance,districts,india,2022-Q2,2358.10101010101,10.0
west,35,84909.0,Sikkim,2022,2,top,insurance,districts,india,2022-Q2,2425.9714285714285,-0.6464646464646464
south,14,27179.0,Sikkim,2022,2,top,insurance,districts,india,2022-Q2,1941.357142857143,-0.6
north,12,38169.0,Sikkim,2022,2,top,insurance,districts,india,2022-Q2,3180.75,-0.1428571428571429
737101,28,88553.0,Sikkim,2022,2,top,insurance,pincodes,india,2022-Q2,3162.6071428571427,1.3333333333333335
737102,23,34120.0,Sikkim,2022,2,top,insurance,pincodes,india,2022-Q2,1483.4782608695652,-0.1785714285714286
737134,16,41352.0,Sikkim,2022,2,top,insurance,pincodes,india,2022-Q2,2584.5,-0.30434782608695654
737132,14,34741.0,Sikkim,2022,2,top,insurance,pincodes,india,2022-Q2,2481.5,-0.125
737121,14,32774.0,Sikkim,2022,2,top,insurance,pincodes,india,2022-Q2,2341.0,0.0
737113,13,38277.0,Sikkim,2022,2,top,insurance,pincodes,india,2022-Q2,2944.3846153846152,-0.0714285714285714
737135,9,16477.0,Sikkim,2022,2,top,insurance,pincodes,india,2022-Q2,1830.7777777777778,-0.3076923076923077
737111,8,13858.0,Sikkim,2022,2,top,insurance,pincodes,india,2022-Q2,1732.25,-0.11111111111111116
737120,7,18691.0,Sikkim,2022,2,top,insurance,pincodes,india,2022-Q2,2670.1428571428573,-0.125
737106,6,8408.0,Sikkim,2022,2,top,insurance,pincodes,india,2022-Q2,1401.3333333333333,-0.1428571428571429
east,165,310190.0,Sikkim,2022,3,top,insurance,districts,india,2022-Q3,1879.939393939394,26.5
south,34,65600.0,Sikkim,2022,3,top,insurance,districts,india,2022-Q3,1929.4117647058824,-0.793939393939394
west,30,71337.0,Sikkim,2022,3,top,insurance,districts,india,2022-Q3,2377.9,-0.11764705882352944
north,14,27813.0,Sikkim,2022,3,top,insurance,districts,india,2022-Q3,1986.642857142857,-0.5333333333333333
737102,49,63214.0,Sikkim,2022,3,top,insurance,pincodes,india,2022-Q3,1290.0816326530612,2.5
737101,39,83667.0,Sikkim,2022,3,top,insurance,pincodes,india,2022-Q3,2145.3076923076924,-0.20408163265306123
737132,28,48470.0,Sikkim,2022,3,top,insurance,pincodes,india,2022-Q3,1731.0714285714287,-0.28205128205128205
737103,17,39977.0,Sikkim,2022,3,top,insurance,pincodes,india,2022-Q3,2351.5882352941176,-0.3928571428571429
737134,17,46535.0,Sikkim,2022,3,top,insurance,pincodes,india,2022-Q3,2737.3529411764707,0.0
737126,15,29772.0,Sikkim,2022,3,top,insurance,pincodes,india,2022-Q3,1984.8,-0.11764705882352944
737111,13,24426.0,Sikkim,2022,3,top,insurance,pincodes,india,2022-Q3,1878.923076923077,-0.1333333333333333
737135,13,26499.0,Sikkim,2022,3,top,insurance,pincodes,india,2022-Q3,2038.3846153846155,0.0
737121,11,24955.0,Sikkim,2022,3,top,insurance,pincodes,india,2022-Q3,2268.6363636363635,-0.15384615384615385
737120,10,22575.0,Sikkim,2022,3,top,insurance,pincodes,india,2022-Q3,2257.5,-0.09090909090909094
east,192,377889.0,Sikkim,2022,4,top,insurance,districts,india,2022-Q4,1968.171875,18.2
south,45,74025.0,Sikkim,2022,4,top,insurance,districts,india,2022-Q4,1645.0,-0.765625
west,43,147415.0,Sikkim,2022,4,top,insurance,districts,india,2022-Q4,3428.2558139534885,-0.0444444444444444
north,26,67885.0,Sikkim,2022,4,top,insurance,districts,india,2022-Q4,2610.9615384615386,-0.39534883720930236
737101,52,96887.0,Sikkim,2022,4,top,insurance,pincodes,india,2022-Q4,1863.2115384615386,1.0
737102,47,99152.0,Sikkim,2022,4,top,insurance,pincodes,india,2022-Q4,2109.6170212765956,-0.09615384615384615
737132,30,39191.0,Sikkim,2022,4,top,insurance,pincodes,india,2022-Q4,1306.3666666666666,-0.36170212765957444
737134,27,37929.0,Sikkim,2022,4,top,insurance,pincodes,india,2022-Q4,1404.7777777777778,-0.09999999999999998
737113,24,77802.0,Sikkim,2022,4,top,insurance,pincodes,india,2022-Q4,3241.75,-0.11111111111111116
737135,23,53797.0,Sikkim,2022,4,top,insurance,pincodes,india,2022-Q4,2339.0,-0.04166666666666663
737121,17,52782.0,Sikkim,2022,4,top,insurance,pincodes,india,2022-Q4,3104.823529411765,-0.26086956521739135
737126,16,24477.0,Sikkim,2022,4,top,insurance,pincodes,india,2022-Q4,1529.8125,-0.05882352941176472
737120,14,37682.0,Sikkim,2022,4,top,insurance,pincodes,india,2022-Q4,2691.5714285714284,-0.125
737103,10,33268.0,Sikkim,2022,4,top,insurance,pincodes,india,2022-Q4,3326.8,-0.2857142857142857
east,158,380139.0,Sikkim,2023,1,top,insurance,districts,india,2023-Q1,2405.9430379746836,14.8
south,51,99856.0,Sikkim,2023,1,top,insurance,districts,india,2023-Q1,1957.9607843137255,-0.6772151898734178
west,26,120446.0,Sikkim,2023,1,top,insurance,districts,india,2023-Q1,4632.538461538462,-0.4901960784313726
north,25,88164.0,Sikkim,2023,1,top,insurance,districts,india,2023-Q1,3526.56,-0.038461538461538436
737101,38,101511.0,Sikkim,2023,1,top,insurance,pincodes,india,2023-Q1,2671.342105263158,0.52
737102,34,64754.0,Sikkim,2023,1,top,insurance,pincodes,india,2023-Q1,1904.5294117647059,-0.10526315789473684
737132,28,62023.0,Sikkim,2023,1,top,insurance,pincodes,india,2023-Q1,2215.1071428571427,-0.17647058823529416
737134,22,52414.0,Sikkim,2023,1,top,insurance,pincodes,india,2023-Q1,2382.4545454545455,-0.2142857142857143
737135,18,50862.0,Sikkim,2023,1,top,insurance,pincodes,india,2023-Q1,2825.6666666666665,-0.18181818181818177
737126,17,37613.0,Sikkim,2023,1,top,insurance,pincodes,india,2023-Q1,2212.529411764706,-0.05555555555555558
737120,14,55434.0,Sikkim,2023,1,top,insurance,pincodes,india,2023-Q1,3959.5714285714284,-0.17647058823529416
737113,13,52913.0,Sikkim,2023,1,top,insurance,pincodes,india,2023-Q1,4070.230769230769,-0.0714285714285714
737136,11,12289.0,Sikkim,2023,1,top,insurance,pincodes,india,2023-Q1,1117.1818181818182,-0.15384615384615385
737131,10,24787.0,Sikkim,2023,1,top,insurance,pincodes,india,2023-Q1,2478.7,-0.09090909090909094
east,169,366045.0,Sikkim,2023,2,top,insurance,districts,india,2023-Q2,2165.94674556213,15.899999999999999
south,45,107115.0,Sikkim,2023,2,top,insurance,districts,india,2023-Q2,2380.3333333333335,-0.7337278106508875
west,40,98329.0,Sikkim,2023,2,top,insurance,districts,india,2023-Q2,2458.225,-0.11111111111111116
north,16,56702.0,Sikkim,2023,2,top,insurance,districts,india,2023-Q2,3543.875,-0.6
737101,53,121203.0,Sikkim,2023,2,top,insurance,pincodes,india,2023-Q2,2286.8490566037735,2.3125
737102,40,101834.0,Sikkim,2023,2,top,insurance,pincodes,india,2023-Q2,2545.85,-0.24528301886792447
737132,30,56609.0,Sikkim,2023,2,top,insurance,pincodes,india,2023-Q2,1886.9666666666667,-0.25
737135,26,48202.0,Sikkim,2023,2,top,insurance,pincodes,india,2023-Q2,1853.923076923077,-0.1333333333333333
737113,20,46761.0,Sikkim,2023,2,top,insurance,pincodes,india,2023-Q2,2338.05,-0.23076923076923073
737121,14,34447.0,Sikkim,2023,2,top,insurance,pincodes,india,2023-Q2,2460.5,-0.30000000000000004
737126,14,29968.0,Sikkim,2023,2,top,insurance,pincodes,india,2023-Q2,2140.5714285714284,0.0
737134,12,15302.0,Sikkim,2023,2,top,insurance,pincodes,india,2023-Q2,1275.1666666666667,-0.1428571428571429
737136,8,18898.0,Sikkim,2023,2,top,insurance,pincodes,india,2023-Q2,2362.25,-0.33333333333333337
737103,7,6085.0,Sikkim,2023,2,top,insurance,pincodes,india,2023-Q2,869.2857142857143,-0.125
east,155,436190.0,Sikkim,2023,3,top,insurance,districts,india,2023-Q3,2814.1290322580644,21.142857142857142
south,49,95595.0,Sikkim,2023,3,top,insurance,districts,india,2023-Q3,1950.9183673469388,-0.6838709677419355
north,27,121573.0,Sikkim,2023,3,top,insurance,districts,india,2023-Q3,4502.7037037037035,-0.44897959183673475
west,20,44893.0,Sikkim,2023,3,top,insurance,districts,india,2023-Q3,2244.65,-0.2592592592592593
737102,49,84286.0,Sikkim,2023,3,top,insurance,pincodes,india,2023-Q3,1720.1224489795918,1.4500000000000002
737101,42,111266.0,Sikkim,2023,3,top,insurance,pincodes,india,2023-Q3,2649.190476190476,-0.1428571428571429
737126,24,41765.0,Sikkim,2023,3,top,insurance,pincodes,india,2023-Q3,1740.2083333333333,-0.4285714285714286
737132,19,71469.0,Sikkim,2023,3,top,insurance,pincodes,india,2023-Q3,3761.5263157894738,-0.20833333333333337
737134,16,50727.0,Sikkim,2023,3,top,insurance,pincodes,india,2023-Q3,3170.4375,-0.1578947368421053
737103,15,27253.0,Sikkim,2023,3,top,insurance,pincodes,india,2023-Q3,1816.8666666666666,-0.0625
737120,11,24506.0,Sikkim,2023,3,top,insurance,pincodes,india,2023-Q3,2227.818181818182,-0.2666666666666667
737113,10,19654.0,Sikkim,2023,3,top,insurance,pincodes,india,2023-Q3,1965.4,-0.09090909090909094
737135,9,39345.0,Sikkim,2023,3,top,insurance,pincodes,india,2023-Q3,4371.666666666667,-0.09999999999999998
737136,8,30865.0,Sikkim,2023,3,top,insurance,pincodes,india,2023-Q3,3858.125,-0.11111111111111116
east,184,485048.0,Sikkim,2023,4,top,insurance,districts,india,2023-Q4,2636.1304347826085,22.0
south,67,117210.0,Sikkim,2023,4,top,insurance,districts,india,2023-Q4,1749.402985074627,-0.6358695652173914
west,39,125255.0,Sikkim,2023,4,top,insurance,districts,india,2023-Q4,3211.6666666666665,-0.417910447761194
north,34,66232.0,Sikkim,2023,4,top,insurance,districts,india,2023-Q4,1948.0,-0.1282051282051282
737101,51,119245.0,Sikkim,2023,4,top,insurance,pincodes,india,2023-Q4,2338.1372549019607,0.5
737126,34,74800.0,Sikkim,2023,4,top,insurance,pincodes,india,2023-Q4,2200.0,-0.33333333333333337
737134,34,86706.0,Sikkim,2023,4,top,insurance,pincodes,india,2023-Q4,2550.176470588235,0.0
737102,32,83068.0,Sikkim,2023,4,top,insurance,pincodes,india,2023-Q4,2595.875,-0.05882352941176472
737135,26,72666.0,Sikkim,2023,4,top,insurance,pincodes,india,2023-Q4,2794.846153846154,-0.1875
737103,22,31632.0,Sikkim,2023,4,top,insurance,pincodes,india,2023-Q4,1437.8181818181818,-0.15384615384615385
737121,20,69180.0,Sikkim,2023,4,top,insurance,pincodes,india,2023-Q4,3459.0,-0.09090909090909094
737132,18,59924.0,Sikkim,2023,4,top,insurance,pincodes,india,2023-Q4,3329.1111111111113,-0.09999999999999998
737120,18,41817.0,Sikkim,2023,4,top,insurance,pincodes,india,2023-Q4,2323.1666666666665,0.0
737113,13,48709.0,Sikkim,2023,4,top,insurance,pincodes,india,2023-Q4,3746.846153846154,-0.2777777777777778
east,251,548828.0,Sikkim,2024,1,top,insurance,districts,india,2024-Q1,2186.565737051793,18.307692307692307
south,66,132417.0,Sikkim,2024,1,top,insurance,districts,india,2024-Q1,2006.3181818181818,-0.7370517928286853
west,43,132171.0,Sikkim,2024,1,top,insurance,districts,india,2024-Q1,3073.7441860465115,-0.3484848484848485
north,40,66766.0,Sikkim,2024,1,top,insurance,districts,india,2024-Q1,1669.15,-0.06976744186046513
737101,74,145519.0,Sikkim,2024,1,top,insurance,pincodes,india,2024-Q1,1966.472972972973,0.8500000000000001
737102,52,87276.0,Sikkim,2024,1,top,insurance,pincodes,india,2024-Q1,1678.3846153846155,-0.29729729729729726
737132,44,87691.0,Sikkim,2024,1,top,insurance,pincodes,india,2024-Q1,1992.9772727272727,-0.15384615384615385
737134,37,82683.0,Sikkim,2024,1,top,insurance,pincodes,india,2024-Q1,2234.675675675676,-0.15909090909090906
737126,31,62275.0,Sikkim,2024,1,top,insurance,pincodes,india,2024-Q1,2008.8709677419354,-0.16216216216216217
737135,25,59980.0,Sikkim,2024,1,top,insurance,pincodes,india,2024-Q1,2399.2,-0.19354838709677424
737120,21,20994.0,Sikkim,2024,1,top,insurance,pincodes,india,2024-Q1,999.7142857142857,-0.16000000000000003
737121,18,64728.0,Sikkim,2024,1,top,insurance,pincodes,india,2024-Q1,3596.0,-0.1428571428571429
737113,17,42565.0,Sikkim,2024,1,top,insurance,pincodes,india,2024-Q1,2503.823529411765,-0.05555555555555558
737103,17,22663.0,Sikkim,2024,1,top,insurance,pincodes,india,2024-Q1,1333.1176470588234,0.0
east,438,952178.0,Sikkim,2024,2,top,insurance,districts,india,2024-Q2,2173.922374429224,24.764705882352942
south,122,330558.0,Sikkim,2024,2,top,insurance,districts,india,2024-Q2,2709.4918032786886,-0.7214611872146119
west,74,167967.0,Sikkim,2024,2,top,insurance,districts,india,2024-Q2,2269.824324324324,-0.39344262295081966
north,51,139851.0,Sikkim,2024,2,top,insurance,districts,india,2024-Q2,2742.176470588235,-0.31081081081081086
737101,137,326361.0,Sikkim,2024,2,top,insurance,pincodes,india,2024-Q2,2382.197080291971,1.6862745098039214
737102,88,153474.0,Sikkim,2024,2,top,insurance,pincodes,india,2024-Q2,1744.0227272727273,-0.35766423357664234
737132,68,131613.0,Sikkim,2024,2,top,insurance,pincodes,india,2024-Q2,1935.485294117647,-0.2272727272727273
737135,58,94123.0,Sikkim,2024,2,top,insurance,pincodes,india,2024-Q2,1622.8103448275863,-0.1470588235294118
737134,49,121779.0,Sikkim,2024,2,top,insurance,pincodes,india,2024-Q2,2485.285714285714,-0.15517241379310343
737106,34,100289.0,Sikkim,2024,2,top,insurance,pincodes,india,2024-Q2,2949.676470588235,-0.30612244897959184
737126,33,139538.0,Sikkim,2024,2,top,insurance,pincodes,india,2024-Q2,4228.424242424242,-0.02941176470588236
737121,33,77075.0,Sikkim,2024,2,top,insurance,pincodes,india,2024-Q2,2335.6060606060605,0.0
737113,30,71584.0,Sikkim,2024,2,top,insurance,pincodes,india,2024-Q2,2386.133333333333,-0.09090909090909094
737120,29,90780.0,Sikkim,2024,2,top,insurance,pincodes,india,2024-Q2,3130.344827586207,-0.033333333333333326
gangtok,219,461002.0,Sikkim,2024,3,top,insurance,districts,india,2024-Q3,2105.0319634703196,6.551724137931035
pakyong,68,156436.0,Sikkim,2024,3,top,insurance,districts,india,2024-Q3,2300.529411764706,-0.6894977168949772
mangan,65,150793.0,Sikkim,2024,3,top,insurance,districts,india,2024-Q3,2319.892307692308,-0.044117647058823484
namchi,64,142584.0,Sikkim,2024,3,top,insurance,districts,india,2024-Q3,2227.875,-0.01538461538461533
gyalshing,28,82114.0,Sikkim,2024,3,top,insurance,districts,india,2024-Q3,2932.6428571428573,-0.5625
soreng,17,36469.0,Sikkim,2024,3,top,insurance,districts,india,2024-Q3,2145.235294117647,-0.3928571428571429
737102,68,134391.0,Sikkim,2024,3,top,insurance,pincodes,india,2024-Q3,1976.3382352941176,3.0
737101,55,143528.0,Sikkim,2024,3,top,insurance,pincodes,india,2024-Q3,2609.6,-0.19117647058823528
737135,47,69172.0,Sikkim,2024,3,top,insurance,pincodes,india,2024-Q3,1471.7446808510638,-0.1454545454545455
737120,40,84752.0,Sikkim,2024,3,top,insurance,pincodes,india,2024-Q3,2118.8,-0.14893617021276595
737134,37,90084.0,Sikkim,2024,3,top,insurance,pincodes,india,2024-Q3,2434.7027027027025,-0.07499999999999996
737136,31,53119.0,Sikkim,2024,3,top,insurance,pincodes,india,2024-Q3,1713.516129032258,-0.16216216216216217
737103,24,36017.0,Sikkim,2024,3,top,insurance,pincodes,india,2024-Q3,1500.7083333333333,-0.22580645161290325
737116,24,62998.0,Sikkim,2024,3,top,insurance,pincodes,india,2024-Q3,2624.9166666666665,0.0
737113,20,46188.0,Sikkim,2024,3,top,insurance,pincodes,india,2024-Q3,2309.4,-0.16666666666666663
737126,19,53005.0,Sikkim,2024,3,top,insurance,pincodes,india,2024-Q3,2789.7368421052633,-0.050000000000000044
gangtok,298,643521.0,Sikkim,2024,4,top,insurance,districts,india,2024-Q4,2159.4664429530203,14.68421052631579
pakyong,130,314200.0,Sikkim,2024,4,top,insurance,districts,india,2024-Q4,2416.923076923077,-0.563758389261745
namchi,55,148697.0,Sikkim,2024,4,top,insurance,districts,india,2024-Q4,2703.581818181818,-0.5769230769230769
mangan,46,105349.0,Sikkim,2024,4,top,insurance,districts,india,2024-Q4,2290.195652173913,-0.1636363636363637
gyalshing,41,94901.0,Sikkim,2024,4,top,insurance,districts,india,2024-Q4,2314.6585365853657,-0.10869565217391308
soreng,29,75012.0,Sikkim,2024,4,top,insurance,districts,india,2024-Q4,2586.6206896551726,-0.29268292682926833
737101,94,172470.0,Sikkim,2024,4,top,insurance,pincodes,india,2024-Q4,1834.787234042553,2.2413793103448274
737102,78,208432.0,Sikkim,2024,4,top,insurance,pincodes,india,2024-Q4,2672.2051282051284,-0.17021276595744683
737134,70,145015.0,Sikkim,2024,4,top,insurance,pincodes,india,2024-Q4,2071.6428571428573,-0.10256410256410253
737135,50,125435.0,Sikkim,2024,4,top,insurance,pincodes,india,2024-Q4,2508.7,-0.2857142857142857
737132,38,80859.0,Sikkim,2024,4,top,insurance,pincodes,india,2024-Q4,2127.8684210526317,-0.24
737103,37,73872.0,Sikkim,2024,4,top,insurance,pincodes,india,2024-Q4,1996.5405405405406,-0.02631578947368418
737136,32,49447.0,Sikkim,2024,4,top,insurance,pincodes,india,2024-Q4,1545.21875,-0.1351351351351351
737121,29,75012.0,Sikkim,2024,4,top,insurance,pincodes,india,2024-Q4,2586.6206896551726,-0.09375
737106,28,86028.0,Sikkim,2024,4,top,insurance,pincodes,india,2024-Q4,3072.4285714285716,-0.03448275862068961
737113,27,50608.0,Sikkim,2024,4,top,insurance,pincodes,india,2024-Q4,1874.3703703703704,-0.0357142857142857
chennai,1251,220843.0,Tamil-Nadu,2020,2,top,insurance,districts,india,2020-Q2,176.533173461231,
chengalpattu,922,167660.0,Tamil-Nadu,2020,2,top,insurance,districts,india,2020-Q2,181.84381778741866,-0.2629896083133493
thiruvallur,723,141152.0,Tamil-Nadu,2020,2,top,insurance,districts,india,2020-Q2,195.23098201936375,-0.21583514099783085
kancheepuram,426,81310.0,Tamil-Nadu,2020,2,top,insurance,districts,india,2020-Q2,190.86854460093898,-0.4107883817427386
coimbatore,404,84687.0,Tamil-Nadu,2020,2,top,insurance,districts,india,2020-Q2,209.62128712871288,-0.05164319248826288
tiruppur,183,39160.0,Tamil-Nadu,2020,2,top,insurance,districts,india,2020-Q2,213.98907103825135,-0.5470297029702971
vellore,143,27782.0,Tamil-Nadu,2020,2,top,insurance,districts,india,2020-Q2,194.27972027972027,-0.21857923497267762
madurai,128,27235.0,Tamil-Nadu,2020,2,top,insurance,districts,india,2020-Q2,212.7734375,-0.1048951048951049
krishnagiri,127,27365.0,Tamil-Nadu,2020,2,top,insurance,districts,india,2020-Q2,215.4724409448819,-0.0078125
tiruchirappalli,118,23932.0,Tamil-Nadu,2020,2,top,insurance,districts,india,2020-Q2,202.8135593220339,-0.07086614173228345
600042,93,15991.0,Tamil-Nadu,2020,2,top,insurance,pincodes,india,2020-Q2,171.94623655913978,-0.211864406779661
600100,88,16576.0,Tamil-Nadu,2020,2,top,insurance,pincodes,india,2020-Q2,188.36363636363637,-0.053763440860215006
600130,67,12302.0,Tamil-Nadu,2020,2,top,insurance,pincodes,india,2020-Q2,183.61194029850745,-0.23863636363636365
641602,66,12195.0,Tamil-Nadu,2020,2,top,insurance,pincodes,india,2020-Q2,184.77272727272728,-0.014925373134328401
600097,66,11065.0,Tamil-Nadu,2020,2,top,insurance,pincodes,india,2020-Q2,167.65151515151516,0.0
600048,65,11507.0,Tamil-Nadu,2020,2,top,insurance,pincodes,india,2020-Q2,177.03076923076924,-0.015151515151515138
600053,65,11798.0,Tamil-Nadu,2020,2,top,insurance,pincodes,india,2020-Q2,181.5076923076923,0.0
600091,63,11290.0,Tamil-Nadu,2020,2,top,insurance,pincodes,india,2020-Q2,179.20634920634922,-0.03076923076923077
600004,63,11853.0,Tamil-Nadu,2020,2,top,insurance,pincodes,india,2020-Q2,188.14285714285714,0.0
600116,61,11351.0,Tamil-Nadu,2020,2,top,insurance,pincodes,india,2020-Q2,186.08196721311475,-0.031746031746031744
chennai,1054,285279.0,Tamil-Nadu,2020,3,top,insurance,districts,india,2020-Q3,270.6631878557875,16.278688524590162
coimbatore,932,282409.0,Tamil-Nadu,2020,3,top,insurance,districts,india,2020-Q3,303.0139484978541,-0.11574952561669827
thiruvallur,823,245818.0,Tamil-Nadu,2020,3,top,insurance,districts,india,2020-Q3,298.685297691373,-0.11695278969957079
chengalpattu,683,205559.0,Tamil-Nadu,2020,3,top,insurance,districts,india,2020-Q3,300.9648609077599,-0.17010935601458077
kancheepuram,517,137966.0,Tamil-Nadu,2020,3,top,insurance,districts,india,2020-Q3,266.8588007736944,-0.24304538799414344
tiruppur,474,116510.0,Tamil-Nadu,2020,3,top,insurance,districts,india,2020-Q3,245.8016877637131,-0.0831721470019342
krishnagiri,305,82355.0,Tamil-Nadu,2020,3,top,insurance,districts,india,2020-Q3,270.0163934426229,-0.35654008438818563
madurai,280,71534.0,Tamil-Nadu,2020,3,top,insurance,districts,india,2020-Q3,255.47857142857143,-0.08196721311475408
salem,276,76062.0,Tamil-Nadu,2020,3,top,insurance,districts,india,2020-Q3,275.5869565217391,-0.014285714285714235
tiruchirappalli,242,63698.0,Tamil-Nadu,2020,3,top,insurance,districts,india,2020-Q3,263.21487603305786,-0.12318840579710144
641603,120,23382.0,Tamil-Nadu,2020,3,top,insurance,pincodes,india,2020-Q3,194.85,-0.5041322314049587
635109,89,23075.0,Tamil-Nadu,2020,3,top,insurance,pincodes,india,2020-Q3,259.2696629213483,-0.2583333333333333
641602,75,19448.0,Tamil-Nadu,2020,3,top,insurance,pincodes,india,2020-Q3,259.3066666666667,-0.1573033707865169
600042,71,16304.0,Tamil-Nadu,2020,3,top,insurance,pincodes,india,2020-Q3,229.6338028169014,-0.053333333333333344
641001,66,17361.0,Tamil-Nadu,2020,3,top,insurance,pincodes,india,2020-Q3,263.04545454545456,-0.07042253521126762
635126,63,18533.0,Tamil-Nadu,2020,3,top,insurance,pincodes,india,2020-Q3,294.1746031746032,-0.045454545454545414
600100,62,18028.0,Tamil-Nadu,2020,3,top,insurance,pincodes,india,2020-Q3,290.7741935483871,-0.015873015873015928
600004,59,16245.0,Tamil-Nadu,2020,3,top,insurance,pincodes,india,2020-Q3,275.33898305084745,-0.048387096774193505
600056,55,17597.0,Tamil-Nadu,2020,3,top,insurance,pincodes,india,2020-Q3,319.94545454545454,-0.06779661016949157
600048,55,17691.0,Tamil-Nadu,2020,3,top,insurance,pincodes,india,2020-Q3,321.6545454545454,0.0
chennai,1615,1430154.0,Tamil-Nadu,2020,4,top,insurance,districts,india,2020-Q4,885.5442724458204,28.363636363636363
thiruvallur,1001,937498.0,Tamil-Nadu,2020,4,top,insurance,districts,india,2020-Q4,936.5614385614385,-0.3801857585139319
coimbatore,989,761940.0,Tamil-Nadu,2020,4,top,insurance,districts,india,2020-Q4,770.4145601617796,-0.011988011988012026
chengalpattu,937,911872.0,Tamil-Nadu,2020,4,top,insurance,districts,india,2020-Q4,973.1824973319103,-0.05257836198179977
