name,count,amount,state,year,quarter,country,date,avg_transaction_value,growth
purba bardhaman district,340321,0.0,West-Bengal,2019,1,india,2019-Q1,0.0,-0.3014471037398908
uttar dinajpur district,144521,0.0,West-Bengal,2019,1,india,2019-Q1,0.0,-0.575339165082378
kalimpong district,10477,0.0,West-Bengal,2019,1,india,2019-Q1,0.0,-0.9275053452439438
murshidabad district,478812,0.0,West-Bengal,2019,1,india,2019-Q1,0.0,44.70125035792689
paschim medinipur district,361979,0.0,West-Bengal,2019,1,india,2019-Q1,0.0,-0.24400599817882596
dakshin dinajpur district,115269,0.0,West-Bengal,2019,1,india,2019-Q1,0.0,-0.6815588749623597
jalpaiguri district,92118,0.0,West-Bengal,2019,1,india,2019-Q1,0.0,-0.20084324493142125
purulia district,190392,0.0,West-Bengal,2019,1,india,2019-Q1,0.0,1.0668273301634859
north twenty four parganas district,1130983,0.0,West-Bengal,2019,1,india,2019-Q1,0.0,4.940286356569604
bankura district,288329,0.0,West-Bengal,2019,1,india,2019-Q1,0.0,-0.7450633652318381
jhargram district,53153,0.0,West-Bengal,2019,1,india,2019-Q1,0.0,-0.8156515647055967
howrah district,410583,0.0,West-Bengal,2019,1,india,2019-Q1,0.0,6.724549884296277
hooghly district,480952,0.0,West-Bengal,2019,1,india,2019-Q1,0.0,0.17138800193870662
kolkata district,868126,0.0,West-Bengal,2019,1,india,2019-Q1,0.0,0.8050158851610971
koch bihar district,131010,0.0,West-Bengal,2019,1,india,2019-Q1,0.0,-0.8490887267516467
alipurduar district,64136,0.0,West-Bengal,2019,1,india,2019-Q1,0.0,-0.5104495840012213
paschim bardhaman district,349928,0.0,West-Bengal,2019,1,india,2019-Q1,0.0,4.456030934264687
nadia district,385179,0.0,West-Bengal,2019,1,india,2019-Q1,0.0,0.10073786607530688
birbhum district,265201,0.0,West-Bengal,2019,1,india,2019-Q1,0.0,-0.3114863479057789
purba medinipur district,389583,0.0,West-Bengal,2019,1,india,2019-Q1,0.0,0.4690102978495556
maldah district,266012,0.0,West-Bengal,2019,1,india,2019-Q1,0.0,-0.3171878649735743
darjiling district,145181,0.0,West-Bengal,2019,1,india,2019-Q1,0.0,-0.4542313880576816
south twenty four parganas district,579599,3430790.0,West-Bengal,2019,2,india,2019-Q2,5.919247617749513,2.9922510521349213
purba bardhaman district,387428,2138160.0,West-Bengal,2019,2,india,2019-Q2,5.518857697430232,-0.33155854306166854
uttar dinajpur district,169472,792182.0,West-Bengal,2019,2,india,2019-Q2,4.674412292296073,-0.5625716262118381
kalimpong district,13066,57126.0,West-Bengal,2019,2,india,2019-Q2,4.372110821980713,-0.9229017182779456
murshidabad district,548604,2725852.0,West-Bengal,2019,2,india,2019-Q2,4.968706024746448,40.98714220113271
paschim medinipur district,411877,2375069.0,West-Bengal,2019,2,india,2019-Q2,5.7664521204145895,-0.24922712922253576
dakshin dinajpur district,131963,505843.0,West-Bengal,2019,2,india,2019-Q2,3.8332184021278692,-0.6796058046455616
jalpaiguri district,109309,533784.0,West-Bengal,2019,2,india,2019-Q2,4.88325755427275,-0.17166933155505715
purulia district,212137,946167.0,West-Bengal,2019,2,india,2019-Q2,4.460169607376366,0.9407093651940828
north twenty four parganas district,1312362,9040481.0,West-Bengal,2019,2,india,2019-Q2,6.888709822442284,5.186388984477013
bankura district,323010,1640080.0,West-Bengal,2019,2,india,2019-Q2,5.077489860995016,-0.7538712641786336
jhargram district,59993,303906.0,West-Bengal,2019,2,india,2019-Q2,5.065690997283016,-0.8142689080833411
howrah district,480813,2790524.0,West-Bengal,2019,2,india,2019-Q2,5.803761545548893,7.014485023252712
hooghly district,557946,3729002.0,West-Bengal,2019,2,india,2019-Q2,6.683446068257502,0.1604220351779173
kolkata district,1014406,6041911.0,West-Bengal,2019,2,india,2019-Q2,5.95610731797722,0.8181078455621154
koch bihar district,153650,755753.0,West-Bengal,2019,2,india,2019-Q2,4.918665798893589,-0.8485320473262186
alipurduar district,76597,365769.0,West-Bengal,2019,2,india,2019-Q2,4.775239239134692,-0.5014838919622518
paschim bardhaman district,395259,2040604.0,West-Bengal,2019,2,india,2019-Q2,5.162700912566191,4.160241262712639
nadia district,447979,2537823.0,West-Bengal,2019,2,india,2019-Q2,5.6650490313162,0.13338089708267242
birbhum district,300617,1478412.0,West-Bengal,2019,2,india,2019-Q2,4.917925466623644,-0.328948455173122
purba medinipur district,448850,2751511.0,West-Bengal,2019,2,india,2019-Q2,6.1301347889049795,0.49309586616858003
maldah district,305773,1715360.0,West-Bengal,2019,2,india,2019-Q2,5.609913236289666,-0.3187635067394452
darjiling district,172085,818092.0,West-Bengal,2019,2,india,2019-Q2,4.753999477002644,-0.437213226805506
south twenty four parganas district,659919,11640483.0,West-Bengal,2019,3,india,2019-Q3,17.63926027285167,2.834843246070256
purba bardhaman district,428350,7257620.0,West-Bengal,2019,3,india,2019-Q3,16.943200653671063,-0.350905186848689
uttar dinajpur district,189407,2523533.0,West-Bengal,2019,3,india,2019-Q3,13.323335462786487,-0.5578218746352281
kalimpong district,15312,183357.0,West-Bengal,2019,3,india,2019-Q3,11.974725705329154,-0.919158214849504
murshidabad district,622422,9294082.0,West-Bengal,2019,3,india,2019-Q3,14.93212322186555,39.649294670846395
paschim medinipur district,455417,8280953.0,West-Bengal,2019,3,india,2019-Q3,18.183232070827394,-0.2683147446587685
dakshin dinajpur district,146051,1806053.0,West-Bengal,2019,3,india,2019-Q3,12.365906429945705,-0.6793027049934456
jalpaiguri district,122923,1806874.0,West-Bengal,2019,3,india,2019-Q3,14.699234480121703,-0.15835564289186654
purulia district,230836,3683732.0,West-Bengal,2019,3,india,2019-Q3,15.95822142126878,0.8778910374787467
north twenty four parganas district,1478650,33572269.0,West-Bengal,2019,3,india,2019-Q3,22.704675886788625,5.405629971061706
bankura district,353058,6715391.0,West-Bengal,2019,3,india,2019-Q3,19.020645333061424,-0.7612294998816488
jhargram district,65500,1116758.0,West-Bengal,2019,3,india,2019-Q3,17.04974045801527,-0.8144780744240323
howrah district,540552,9743134.0,West-Bengal,2019,3,india,2019-Q3,18.024415782385415,7.252702290076336
hooghly district,624518,13191323.0,West-Bengal,2019,3,india,2019-Q3,21.12240639981554,0.15533380692329324
kolkata district,1138965,22126534.0,West-Bengal,2019,3,india,2019-Q3,19.426877911085942,0.8237504763673744
koch bihar district,172002,2433275.0,West-Bengal,2019,3,india,2019-Q3,14.146783176939802,-0.8489839459509292
alipurduar district,85888,1176861.0,West-Bengal,2019,3,india,2019-Q3,13.702275055886735,-0.5006569691050105
paschim bardhaman district,438438,7691224.0,West-Bengal,2019,3,india,2019-Q3,17.54232981630242,4.104764344262295
nadia district,502635,8909989.0,West-Bengal,2019,3,india,2019-Q3,17.72655903389139,0.14642207107960536
birbhum district,331414,5342422.0,West-Bengal,2019,3,india,2019-Q3,16.120085452032804,-0.3406467914092731
purba medinipur district,504142,9655511.0,West-Bengal,2019,3,india,2019-Q3,19.152363818130606,0.5211849831328792
maldah district,340720,5661227.0,West-Bengal,2019,3,india,2019-Q3,16.615481920638647,-0.32415866958118944
darjiling district,196103,2746406.0,West-Bengal,2019,3,india,2019-Q3,14.004915784052258,-0.42444529232214134
south twenty four parganas district,741375,13581616.0,West-Bengal,2019,4,india,2019-Q4,18.319495531950768,2.7805387984885495
purba bardhaman district,488492,12735066.0,West-Bengal,2019,4,india,2019-Q4,26.070162868583314,-0.3410999831394369
uttar dinajpur district,215655,3217032.0,West-Bengal,2019,4,india,2019-Q4,14.91749321833484,-0.5585291059014272
kalimpong district,17771,221386.0,West-Bengal,2019,4,india,2019-Q4,12.45771200270103,-0.9175952331269852
murshidabad district,750671,13929731.0,West-Bengal,2019,4,india,2019-Q4,18.55637289838025,41.24134826402566
paschim medinipur district,520047,14232700.0,West-Bengal,2019,4,india,2019-Q4,27.368103267589277,-0.30722380377022696
dakshin dinajpur district,167751,2758745.0,West-Bengal,2019,4,india,2019-Q4,16.445475734868943,-0.6774310783448418
jalpaiguri district,138687,2180913.0,West-Bengal,2019,4,india,2019-Q4,15.725432088083238,-0.17325679131570004
purulia district,269243,9311848.0,West-Bengal,2019,4,india,2019-Q4,34.58529283955386,0.9413715777253817
north twenty four parganas district,1638605,37515458.0,West-Bengal,2019,4,india,2019-Q4,22.894753769212226,5.085970665904035
bankura district,417129,17405204.0,West-Bengal,2019,4,india,2019-Q4,41.72619021933263,-0.7454365145962571
jhargram district,75434,2033647.0,West-Bengal,2019,4,india,2019-Q4,26.959288914812948,-0.8191590611057971
howrah district,597553,10870618.0,West-Bengal,2019,4,india,2019-Q4,18.191889255011688,6.921534056261103
hooghly district,694972,16121357.0,West-Bengal,2019,4,india,2019-Q4,23.197131683003057,0.16302989023567793
kolkata district,1238698,23803601.0,West-Bengal,2019,4,india,2019-Q4,19.216629880729606,0.7823710883316162
koch bihar district,196016,3117183.0,West-Bengal,2019,4,india,2019-Q4,15.902696718635214,-0.8417564248912972
alipurduar district,96583,1467355.0,West-Bengal,2019,4,india,2019-Q4,15.192684012714453,-0.5072698147090033
paschim bardhaman district,492425,11527025.0,West-Bengal,2019,4,india,2019-Q4,23.408691678935877,4.098464533095886
nadia district,571859,12713222.0,West-Bengal,2019,4,india,2019-Q4,22.23139270344613,0.16131187490480792
birbhum district,380115,11005862.0,West-Bengal,2019,4,india,2019-Q4,28.95403233232048,-0.33529943570005893
purba medinipur district,573088,14094860.0,West-Bengal,2019,4,india,2019-Q4,24.594582332905244,0.507670047222551
maldah district,383514,7234930.0,West-Bengal,2019,4,india,2019-Q4,18.86483935397404,-0.33079387458819587
darjiling district,219375,3247254.0,West-Bengal,2019,4,india,2019-Q4,14.802297435897437,-0.42798698352602516
south twenty four parganas district,820857,13296644.0,West-Bengal,2020,1,india,2020-Q1,16.198490114599743,2.7417982905982905
purba bardhaman district,535655,9064338.0,West-Bengal,2020,1,india,2020-Q1,16.92197029804632,-0.3474441955176115
uttar dinajpur district,244309,3676444.0,West-Bengal,2020,1,india,2020-Q1,15.048336328174566,-0.5439060589371891
kalimpong district,20625,265454.0,West-Bengal,2020,1,india,2020-Q1,12.870496969696969,-0.9155782226606469
murshidabad district,830132,11493177.0,West-Bengal,2020,1,india,2020-Q1,13.844999349501043,39.24882424242424
paschim medinipur district,572195,11239784.0,West-Bengal,2020,1,india,2020-Q1,19.643275456793575,-0.310718054478083
dakshin dinajpur district,185263,2194988.0,West-Bengal,2020,1,india,2020-Q1,11.847956688599451,-0.6762240145404976
jalpaiguri district,156901,2417059.0,West-Bengal,2020,1,india,2020-Q1,15.404994232031664,-0.1530904713839245
purulia district,295685,4935551.0,West-Bengal,2020,1,india,2020-Q1,16.691922146879282,0.8845322846890715
north twenty four parganas district,1789973,35287689.0,West-Bengal,2020,1,india,2020-Q1,19.7140901008004,5.053648308165784
bankura district,456100,8602495.0,West-Bengal,2020,1,india,2020-Q1,18.860984433238325,-0.7451916872489138
jhargram district,83390,1492453.0,West-Bengal,2020,1,india,2020-Q1,17.897265859215732,-0.8171672878754659
howrah district,654600,10773200.0,West-Bengal,2020,1,india,2020-Q1,16.457684081882064,6.849862093776232
hooghly district,755631,13468675.0,West-Bengal,2020,1,india,2020-Q1,17.824407680468376,0.15434005499541703
kolkata district,1336585,23772049.0,West-Bengal,2020,1,india,2020-Q1,17.785661966878276,0.7688329356524548
koch bihar district,221552,3352224.0,West-Bengal,2020,1,india,2020-Q1,15.130642016321225,-0.8342402465986076
alipurduar district,108508,1641996.0,West-Bengal,2020,1,india,2020-Q1,15.132487927157445,-0.5102368744132303
paschim bardhaman district,538224,9466107.0,West-Bengal,2020,1,india,2020-Q1,17.587671675733525,3.960224130939654
nadia district,633794,10706723.0,West-Bengal,2020,1,india,2020-Q1,16.89306462352121,0.17756547459793692
birbhum district,415614,6782790.0,West-Bengal,2020,1,india,2020-Q1,16.319926662720697,-0.34424434437687956
purba medinipur district,632173,12408061.0,West-Bengal,2020,1,india,2020-Q1,19.62763515683207,0.5210580009335586
maldah district,427905,7190583.0,West-Bengal,2020,1,india,2020-Q1,16.804157464857855,-0.3231204116594666
darjiling district,245151,3539734.0,West-Bengal,2020,1,india,2020-Q1,14.438994742016146,-0.4270901251445999
south twenty four parganas district,919118,14552292.0,West-Bengal,2020,2,india,2020-Q2,15.832887616171156,2.749191314740711
purba bardhaman district,589508,9061515.0,West-Bengal,2020,2,india,2020-Q2,15.371318116123954,-0.35861554229163173
uttar dinajpur district,276019,4454640.0,West-Bengal,2020,2,india,2020-Q2,16.138888989526084,-0.5317807391926828
kalimpong district,24777,339893.0,West-Bengal,2020,2,india,2020-Q2,13.71808532106389,-0.9102344403827273
murshidabad district,922312,11958874.0,West-Bengal,2020,2,india,2020-Q2,12.96619148400975,36.22452274286637
paschim medinipur district,631931,11093732.0,West-Bengal,2020,2,india,2020-Q2,17.555290055401617,-0.31484031434048343
dakshin dinajpur district,206420,2259428.0,West-Bengal,2020,2,india,2020-Q2,10.945780447631044,-0.6733504132571435
jalpaiguri district,179668,2859021.0,West-Bengal,2020,2,india,2020-Q2,15.912800276064742,-0.12959984497626198
purulia district,323086,4506366.0,West-Bengal,2020,2,india,2020-Q2,13.94788384516816,0.7982389741077989
north twenty four parganas district,1966125,30663226.0,West-Bengal,2020,2,india,2020-Q2,15.595766291563354,5.085454027720173
bankura district,493964,7119253.0,West-Bengal,2020,2,india,2020-Q2,14.412493623017061,-0.748762667683896
jhargram district,91619,1426586.0,West-Bengal,2020,2,india,2020-Q2,15.570853207304161,-0.8145229206986744
howrah district,732829,10749772.0,West-Bengal,2020,2,india,2020-Q2,14.668868180707914,6.998657483709711
hooghly district,833240,14088639.0,West-Bengal,2020,2,india,2020-Q2,16.90826052517882,0.1370183221460941
kolkata district,1454772,17847613.0,West-Bengal,2020,2,india,2020-Q2,12.268323146169983,0.7459219432576449
koch bihar district,254788,4045982.0,West-Bengal,2020,2,india,2020-Q2,15.879798106661225,-0.8248605279727682
alipurduar district,124685,1958735.0,West-Bengal,2020,2,india,2020-Q2,15.709467859004691,-0.5106323688713754
paschim bardhaman district,588643,8621392.0,West-Bengal,2020,2,india,2020-Q2,14.646215108308432,3.7210410233789153
nadia district,701101,10567886.0,West-Bengal,2020,2,india,2020-Q2,15.073271896631155,0.1910461858885606
birbhum district,454807,6254279.0,West-Bengal,2020,2,india,2020-Q2,13.75150118621745,-0.35129603295388256
purba medinipur district,696243,12407126.0,West-Bengal,2020,2,india,2020-Q2,17.820108783858508,0.5308537467541177
maldah district,477587,8140001.0,West-Bengal,2020,2,india,2020-Q2,17.044017111018515,-0.3140512723287703
darjiling district,278780,3613081.0,West-Bengal,2020,2,india,2020-Q2,12.96033072673793,-0.416273893552379
south twenty four parganas district,1023020,18223510.0,West-Bengal,2020,3,india,2020-Q3,17.81344450743876,2.6696319678599614
purba bardhaman district,639938,10641239.0,West-Bengal,2020,3,india,2020-Q3,16.62854682797396,-0.3744618873531309
uttar dinajpur district,306778,5262403.0,West-Bengal,2020,3,india,2020-Q3,17.15378221384845,-0.5206129343780179
kalimpong district,28769,404822.0,West-Bengal,2020,3,india,2020-Q3,14.071465813896904,-0.9062220889372771
murshidabad district,1005986,14032076.0,West-Bengal,2020,3,india,2020-Q3,13.948579801309362,33.96770829712538
paschim medinipur district,689466,13083495.0,West-Bengal,2020,3,india,2020-Q3,18.9762729416679,-0.3146365853997968
dakshin dinajpur district,226578,2694137.0,West-Bengal,2020,3,india,2020-Q3,11.890549832728684,-0.67137175727302
jalpaiguri district,201715,3494600.0,West-Bengal,2020,3,india,2020-Q3,17.32444290211437,-0.10973263070554073
purulia district,349322,5186788.0,West-Bengal,2020,3,india,2020-Q3,14.848157287545588,0.7317601566566692
north twenty four parganas district,2143943,39918904.0,West-Bengal,2020,3,india,2020-Q3,18.619386802727497,5.137440527650706
bankura district,528677,8006307.0,West-Bengal,2020,3,india,2020-Q3,15.144042581765426,-0.7534090225346476
jhargram district,99907,1688252.0,West-Bengal,2020,3,india,2020-Q3,16.898235358883763,-0.8110245007821411
howrah district,804627,13539941.0,West-Bengal,2020,3,india,2020-Q3,16.827599620693814,7.053759996797021
hooghly district,906517,17245617.0,West-Bengal,2020,3,india,2020-Q3,19.024041468610076,0.12663010314095846
kolkata district,1573291,25089057.0,West-Bengal,2020,3,india,2020-Q3,15.946863612643815,0.7355339171797108
koch bihar district,287891,4731944.0,West-Bengal,2020,3,india,2020-Q3,16.43658190078884,-0.8170135086261855
alipurduar district,140255,2404447.0,West-Bengal,2020,3,india,2020-Q3,17.143395957363374,-0.51281908777975
paschim bardhaman district,637247,10779487.0,West-Bengal,2020,3,india,2020-Q3,16.915712431757232,3.543488645681081
nadia district,768633,13198488.0,West-Bengal,2020,3,india,2020-Q3,17.17137827805988,0.20617751044728339
birbhum district,488395,7070042.0,West-Bengal,2020,3,india,2020-Q3,14.476073669877865,-0.36459272500660267
purba medinipur district,760873,15424927.0,West-Bengal,2020,3,india,2020-Q3,20.272669683376858,0.5579049744571505
maldah district,525231,9812697.0,West-Bengal,2020,3,india,2020-Q3,18.682631070900232,-0.30969951621361247
darjiling district,311307,4621651.0,West-Bengal,2020,3,india,2020-Q3,14.845959133588387,-0.4072950758808981
south twenty four parganas district,1118649,20403177.0,West-Bengal,2020,4,india,2020-Q4,18.239123263865608,2.593394944540277
purba bardhaman district,688167,11910511.0,West-Bengal,2020,4,india,2020-Q4,17.30758812904426,-0.38482312146169173
uttar dinajpur district,336911,6111418.0,West-Bengal,2020,4,india,2020-Q4,18.139562080193286,-0.5104226154407288
kalimpong district,32223,482220.0,West-Bengal,2020,4,india,2020-Q4,14.965087049622941,-0.9043575306238146
murshidabad district,1085899,16409710.0,West-Bengal,2020,4,india,2020-Q4,15.111635612520134,32.69950035688794
paschim medinipur district,747114,14811586.0,West-Bengal,2020,4,india,2020-Q4,19.825068195750582,-0.31198573716340106
dakshin dinajpur district,244088,3027085.0,West-Bengal,2020,4,india,2020-Q4,12.401613352561371,-0.6732921615710588
jalpaiguri district,223198,4091384.0,West-Bengal,2020,4,india,2020-Q4,18.330737730624826,-0.08558388777817838
purulia district,379046,6293502.0,West-Bengal,2020,4,india,2020-Q4,16.6035309698559,0.6982499843188559
north twenty four parganas district,2321888,48635786.0,West-Bengal,2020,4,india,2020-Q4,20.94665461899971,5.125610084264179
bankura district,567358,9280342.0,West-Bengal,2020,4,india,2020-Q4,16.357118433158604,-0.7556479899116582
jhargram district,108168,1997333.0,West-Bengal,2020,4,india,2020-Q4,18.46510058427631,-0.8093478896922226
howrah district,875172,16024388.0,West-Bengal,2020,4,india,2020-Q4,18.309987065399717,7.090858664299978
hooghly district,977339,19163716.0,West-Bengal,2020,4,india,2020-Q4,19.608054114283785,0.1167393380958257
kolkata district,1700474,33693299.0,West-Bengal,2020,4,india,2020-Q4,19.81406302007558,0.7399019173490466
koch bihar district,319131,5381867.0,West-Bengal,2020,4,india,2020-Q4,16.8641310308306,-0.8123282096638937
alipurduar district,155176,2820482.0,West-Bengal,2020,4,india,2020-Q4,18.17601948754962,-0.5137545396717962
paschim bardhaman district,688685,13025454.0,West-Bengal,2020,4,india,2020-Q4,18.913514887067382,3.43808965303913
nadia district,832891,15442853.0,West-Bengal,2020,4,india,2020-Q4,18.541265303623163,0.20939326397409563
birbhum district,522435,8227523.0,West-Bengal,2020,4,india,2020-Q4,15.748414635313484,-0.3727450530741717
purba medinipur district,824961,17526163.0,West-Bengal,2020,4,india,2020-Q4,21.244838240838053,0.5790691664991816
maldah district,568934,11028591.0,West-Bengal,2020,4,india,2020-Q4,19.38465797438719,-0.31035042868693186
darjiling district,344186,5933529.0,West-Bengal,2020,4,india,2020-Q4,17.239309559366156,-0.3950335188264368
south twenty four parganas district,1202229,21591489.0,West-Bengal,2021,1,india,2021-Q1,17.95954764025822,2.4929631071571765
purba bardhaman district,736414,12509473.0,West-Bengal,2021,1,india,2021-Q1,16.987011382184477,-0.3874594607183822
uttar dinajpur district,364508,6914186.0,West-Bengal,2021,1,india,2021-Q1,18.96854390027105,-0.5050229897856369
kalimpong district,34881,525429.0,West-Bengal,2021,1,india,2021-Q1,15.06347295089017,-0.9043066270150449
murshidabad district,1166975,18555993.0,West-Bengal,2021,1,india,2021-Q1,15.90093446731935,32.45589289297899
paschim medinipur district,800530,15570980.0,West-Bengal,2021,1,india,2021-Q1,19.450838819282225,-0.3140127252083378
dakshin dinajpur district,262176,3213720.0,West-Bengal,2021,1,india,2021-Q1,12.257872574148664,-0.6724969707568735
jalpaiguri district,241123,4313032.0,West-Bengal,2021,1,india,2021-Q1,17.887269153087843,-0.08030101916269983
purulia district,406012,6414833.0,West-Bengal,2021,1,india,2021-Q1,15.79961429711437,0.6838377093848367
north twenty four parganas district,2491076,53434882.0,West-Bengal,2021,1,india,2021-Q1,21.45052258542092,5.1354738283597525
bankura district,604485,9129830.0,West-Bengal,2021,1,india,2021-Q1,15.103484784568682,-0.7573398001506176
jhargram district,115812,2140829.0,West-Bengal,2021,1,india,2021-Q1,18.48538148033019,-0.8084121194074294
howrah district,940133,17584219.0,West-Bengal,2021,1,india,2021-Q1,18.70396954473463,7.117751182951681
hooghly district,1046242,19808381.0,West-Bengal,2021,1,india,2021-Q1,18.93288646412589,0.11286594556302143
kolkata district,1823074,39347629.0,West-Bengal,2021,1,india,2021-Q1,21.58312224298081,0.7424974336721333
koch bihar district,345201,5796542.0,West-Bengal,2021,1,india,2021-Q1,16.79178797280425,-0.8106489369054685
alipurduar district,167837,3103865.0,West-Bengal,2021,1,india,2021-Q1,18.493329837878417,-0.5137992068389141
paschim bardhaman district,738540,14154334.0,West-Bengal,2021,1,india,2021-Q1,19.165290979500096,3.4003408068542695
nadia district,893107,16082294.0,West-Bengal,2021,1,india,2021-Q1,18.00713016469471,0.2092872423971619
birbhum district,558494,8668586.0,West-Bengal,2021,1,india,2021-Q1,15.521359226777728,-0.3746617146657679
purba medinipur district,884605,18408378.0,West-Bengal,2021,1,india,2021-Q1,20.80971507056822,0.5839113759503236
maldah district,613320,12880352.0,West-Bengal,2021,1,india,2021-Q1,21.00103045718385,-0.3066736000813922
darjiling district,372025,6683418.0,West-Bengal,2021,1,india,2021-Q1,17.964970096095694,-0.3934243135720342
south twenty four parganas district,1286588,19344293.0,West-Bengal,2021,2,india,2021-Q2,15.035343870765155,2.4583374773200726
purba bardhaman district,787970,12128849.0,West-Bengal,2021,2,india,2021-Q2,15.39252636521695,-0.3875506378110164
uttar dinajpur district,392388,8184990.0,West-Bengal,2021,2,india,2021-Q2,20.8594299519863,-0.5020267269058467
kalimpong district,37523,1223459.0,West-Bengal,2021,2,india,2021-Q2,32.605575247181726,-0.904372712723121
murshidabad district,1248602,16530655.0,West-Bengal,2021,2,india,2021-Q2,13.239330867642371,32.27564427151347
paschim medinipur district,856640,16201033.0,West-Bengal,2021,2,india,2021-Q2,18.912300382891296,-0.31392068889846403
dakshin dinajpur district,281433,3959456.0,West-Bengal,2021,2,india,2021-Q2,14.0689116059595,-0.6714687616735151
jalpaiguri district,259321,5783835.0,West-Bengal,2021,2,india,2021-Q2,22.30376637449339,-0.07856932200559286
purulia district,435131,8843358.0,West-Bengal,2021,2,india,2021-Q2,20.323438228947143,0.6779628337080299
north twenty four parganas district,2660664,37899453.0,West-Bengal,2021,2,india,2021-Q2,14.244358926944551,5.11462754894503
bankura district,646486,11202278.0,West-Bengal,2021,2,india,2021-Q2,17.327951417354747,-0.75702080382942
jhargram district,124122,3321057.0,West-Bengal,2021,2,india,2021-Q2,26.756392903755984,-0.8080051230807782
howrah district,1004570,12452653.0,West-Bengal,2021,2,india,2021-Q2,12.39600326507859,7.093408098483749
hooghly district,1117731,15432239.0,West-Bengal,2021,2,india,2021-Q2,13.806755829443757,0.11264620683476512
kolkata district,1944113,23924834.0,West-Bengal,2021,2,india,2021-Q2,12.306298039260064,0.7393388928105242
koch bihar district,370813,7542282.0,West-Bengal,2021,2,india,2021-Q2,20.339853241391214,-0.8092636590568553
alipurduar district,180350,4356938.0,West-Bengal,2021,2,india,2021-Q2,24.158236761851956,-0.5136362533136649
paschim bardhaman district,789026,10545670.0,West-Bengal,2021,2,india,2021-Q2,13.3654277552324,3.374970889936235
nadia district,955428,13665885.0,West-Bengal,2021,2,india,2021-Q2,14.303416897976614,0.21089545845130586
birbhum district,597952,8372476.0,West-Bengal,2021,2,india,2021-Q2,14.001919886546077,-0.37415273573728214
purba medinipur district,946277,15491958.0,West-Bengal,2021,2,india,2021-Q2,16.371483191496782,0.5825300358557208
maldah district,658282,12664071.0,West-Bengal,2021,2,india,2021-Q2,19.238063626227056,-0.3043453449676997
darjiling district,398569,6269744.0,West-Bengal,2021,2,india,2021-Q2,15.730636351547663,-0.39453152296432226
south twenty four parganas district,1383020,23765288.0,West-Bengal,2021,3,india,2021-Q3,17.183618458156786,2.4699637954783236
purba bardhaman district,847622,15020358.0,West-Bengal,2021,3,india,2021-Q3,17.720585355264493,-0.38712238434729795
uttar dinajpur district,425320,10453927.0,West-Bengal,2021,3,india,2021-Q3,24.578968776450672,-0.49821972530208036
kalimpong district,40581,1787640.0,West-Bengal,2021,3,india,2021-Q3,44.051156945368525,-0.9045871343929277
murshidabad district,1342984,21103271.0,West-Bengal,2021,3,india,2021-Q3,15.713717363721385,32.09391094354501
paschim medinipur district,922218,20226812.0,West-Bengal,2021,3,india,2021-Q3,21.932788126017925,-0.3133067854866477
dakshin dinajpur district,304201,4804545.0,West-Bengal,2021,3,india,2021-Q3,15.793981610842831,-0.6701419837825764
jalpaiguri district,280624,7690594.0,West-Bengal,2021,3,india,2021-Q3,27.405332402075373,-0.07750467618449641
purulia district,469472,11407463.0,West-Bengal,2021,3,india,2021-Q3,24.298494904914456,0.6729574092023491
north twenty four parganas district,2852030,47835815.0,West-Bengal,2021,3,india,2021-Q3,16.772549727737786,5.074973587349192
bankura district,695804,14483541.0,West-Bengal,2021,3,india,2021-Q3,20.81554719432484,-0.7560320192985347
jhargram district,133927,4306987.0,West-Bengal,2021,3,india,2021-Q3,32.15921360143959,-0.8075219458353214
howrah district,1077467,15417318.0,West-Bengal,2021,3,india,2021-Q3,14.308854006665634,7.0451813301276065
hooghly district,1198858,18451061.0,West-Bengal,2021,3,india,2021-Q3,15.39053082183211,0.11266331126614548
kolkata district,2078360,32297893.0,West-Bengal,2021,3,india,2021-Q3,15.54008593313959,0.733616491694596
koch bihar district,401546,9466032.0,West-Bengal,2021,3,india,2021-Q3,23.573966619017497,-0.8067967050944014
alipurduar district,195128,5854359.0,West-Bengal,2021,3,india,2021-Q3,30.00265979254643,-0.5140581651915348
paschim bardhaman district,845830,13640640.0,West-Bengal,2021,3,india,2021-Q3,16.12692857902888,3.3347443729244395
nadia district,1026795,16684700.0,West-Bengal,2021,3,india,2021-Q3,16.249300006330376,0.21394961162408532
birbhum district,644407,10749052.0,West-Bengal,2021,3,india,2021-Q3,16.6805326447416,-0.3724092929942199
purba medinipur district,1017925,18619093.0,West-Bengal,2021,3,india,2021-Q3,18.291222830758652,0.5796305750868629
maldah district,710699,15940220.0,West-Bengal,2021,3,india,2021-Q3,22.4289326423704,-0.30181594911216447
darjiling district,428460,8582057.0,West-Bengal,2021,3,india,2021-Q3,20.030007468608506,-0.3971287422664166
south twenty four parganas district,1477679,33158928.0,West-Bengal,2021,4,india,2021-Q4,22.439872259130706,2.4488143583998507
purba bardhaman district,905950,20699909.0,West-Bengal,2021,4,india,2021-Q4,22.84884265136045,-0.38691014760309916
uttar dinajpur district,457144,14085762.0,West-Bengal,2021,4,india,2021-Q4,30.81252734368164,-0.49539820078370767
kalimpong district,43545,1088538.0,West-Bengal,2021,4,india,2021-Q4,24.99800206682742,-0.9047455506361234
murshidabad district,1435266,31219092.0,West-Bengal,2021,4,india,2021-Q4,21.75143283544653,31.960523596279714
