name,count,amount,state,year,quarter,source,category,level,country,date,avg_transaction_value,growth
visakhapatnam,23594874,39133296330.044624,All,2019,4,top,transaction,districts,india,2019-Q4,1658.550765307949,-0.14129866687134407
medchal malkajgiri,22999944,31417907129.79308,All,2019,4,top,transaction,districts,india,2019-Q4,1365.9992880762265,-0.025214374952796992
kolkata,21917627,26475748918.32508,All,2019,4,top,transaction,districts,india,2019-Q4,1207.9660320127302,-0.047057375444044536
560001,48600127,67204107791.7798,All,2019,4,top,transaction,pincodes,india,2019-Q4,1382.7969583655574,1.2173991281081662
411006,32779718,51360244641.27332,All,2019,4,top,transaction,pincodes,india,2019-Q4,1566.82997215758,-0.3255219682862146
500012,32637373,67244225971.71475,All,2019,4,top,transaction,pincodes,india,2019-Q4,2060.3443166738557,-0.004342471768671086
110011,22861243,44827058149.79611,All,2019,4,top,transaction,pincodes,india,2019-Q4,1960.8320575480568,-0.29953789479318693
302001,17153003,41220743922.1253,All,2019,4,top,transaction,pincodes,india,2019-Q4,2403.1211282435675,-0.24969071016829658
700009,16310685,18429094743.25623,All,2019,4,top,transaction,pincodes,india,2019-Q4,1129.8786496861553,-0.049106153598877156
751002,13743261,19669451911.7042,All,2019,4,top,transaction,pincodes,india,2019-Q4,1431.2070411603331,-0.1574074908564539
400008,10498727,22289347327.90504,All,2019,4,top,transaction,pincodes,india,2019-Q4,2123.0523784364564,-0.2360818149346069
800015,10441675,26228173437.46787,All,2019,4,top,transaction,pincodes,india,2019-Q4,2511.874142555468,-0.005434182639476148
600003,10008230,21375916666.727257,All,2019,4,top,transaction,pincodes,india,2019-Q4,2135.833875393277,-0.04151106024656004
karnataka,271033890,353402054999.4003,All,2020,1,top,transaction,states,india,2020-Q1,1303.9035634968022,26.08110125366823
maharashtra,238944081,319995196718.0683,All,2020,1,top,transaction,states,india,2020-Q1,1339.2053713105715,-0.11839777306077848
telangana,199409525,371343780368.2118,All,2020,1,top,transaction,states,india,2020-Q1,1862.216864355962,-0.16545526398705812
andhra pradesh,127677357,252737214289.0485,All,2020,1,top,transaction,states,india,2020-Q1,1979.4991079667202,-0.3597228768284765
rajasthan,102258812,190308238561.00217,All,2020,1,top,transaction,states,india,2020-Q1,1861.044880523374,-0.19908420410049688
uttar pradesh,97239132,172416434960.69037,All,2020,1,top,transaction,states,india,2020-Q1,1773.1177913094737,-0.04908799448990275
delhi,81747604,133616543642.58945,All,2020,1,top,transaction,states,india,2020-Q1,1634.501038618691,-0.15931372155810686
madhya pradesh,79366746,126737281436.18529,All,2020,1,top,transaction,states,india,2020-Q1,1596.8562127542093,-0.02912449886604629
tamil nadu,66953473,116569686179.4346,All,2020,1,top,transaction,states,india,2020-Q1,1741.0551082157397,-0.15640395537949858
west bengal,66250381,96653305190.9406,All,2020,1,top,transaction,states,india,2020-Q1,1458.9094240973589,-0.01050120282782041
bengaluru urban,200174352,231970686013.7528,All,2020,1,top,transaction,districts,india,2020-Q1,1158.843196923414,2.021482276456644
pune,107497963,119146177775.3236,All,2020,1,top,transaction,districts,india,2020-Q1,1108.357539531457,-0.46297833900319063
hyderabad,94177232,183207208610.81787,All,2020,1,top,transaction,districts,india,2020-Q1,1945.3450130156498,-0.12391612481066272
jaipur,52623661,98360847993.80876,All,2020,1,top,transaction,districts,india,2020-Q1,1869.137306767934,-0.44122735524866563
rangareddy,31802492,45881228273.95146,All,2020,1,top,transaction,districts,india,2020-Q1,1442.692864255778,-0.39566173474703703
visakhapatnam,27115031,48809747614.678894,All,2020,1,top,transaction,districts,india,2020-Q1,1800.0992738927312,-0.14739288355138958
medchal malkajgiri,25458101,37404467180.931694,All,2020,1,top,transaction,districts,india,2020-Q1,1469.2559818555083,-0.06110743520816919
central delhi,24757650,41219414205.0607,All,2020,1,top,transaction,districts,india,2020-Q1,1664.91626648978,-0.027513874660171966
mumbai suburban,23598054,40462122569.6479,All,2020,1,top,transaction,districts,india,2020-Q1,1714.638104042304,-0.04683788647145426
khordha,23152370,39755139238.6053,All,2020,1,top,transaction,districts,india,2020-Q1,1717.1088419287228,-0.01888647258795151
500001,63671159,139394865595.49792,All,2020,1,top,transaction,pincodes,india,2020-Q1,2189.2936736945203,1.7500924959302222
560001,57330889,81134886975.52737,All,2020,1,top,transaction,pincodes,india,2020-Q1,1415.203712880283,-0.0995783663997698
411004,43278566,64894935103.99599,All,2020,1,top,transaction,pincodes,india,2020-Q1,1499.4705486313014,-0.24510910689000476
302016,24180734,56174137377.66255,All,2020,1,top,transaction,pincodes,india,2020-Q1,2323.0947984317827,-0.44127691291804816
110006,19881142,34803706848.31907,All,2020,1,top,transaction,pincodes,india,2020-Q1,1750.5889172925313,-0.17781064875863573
600003,14352747,29310364582.884754,All,2020,1,top,transaction,pincodes,india,2020-Q1,2042.1431927201638,-0.27807230590677334
110001,13167147,27716426760.692245,All,2020,1,top,transaction,pincodes,india,2020-Q1,2104.968279057889,-0.0826043962176718
700009,13084249,24503076745.65929,All,2020,1,top,transaction,pincodes,india,2020-Q1,1872.715564008243,-0.0062958209549874855
751001,11782987,25543182753.84958,All,2020,1,top,transaction,pincodes,india,2020-Q1,2167.801997392476,-0.0994525555115926
400070,10817537,21066837485.651253,All,2020,1,top,transaction,pincodes,india,2020-Q1,1947.4708046435387,-0.08193593016779188
karnataka,213221712,321104877020.14185,All,2020,2,top,transaction,states,india,2020-Q2,1505.967070652457,18.710744876583274
maharashtra,184790761,296359517159.4161,All,2020,2,top,transaction,states,india,2020-Q2,1603.7572200885957,-0.13333984955528355
telangana,152055143,321531839352.4224,All,2020,2,top,transaction,states,india,2020-Q2,2114.573917124411,-0.17714964656701637
andhra pradesh,144917855,302583689746.5449,All,2020,2,top,transaction,states,india,2020-Q2,2087.966936486501,-0.04693881350662377
rajasthan,101954656,193763273003.28284,All,2020,2,top,transaction,states,india,2020-Q2,1900.4847900549323,-0.2964658771688278
uttar pradesh,100851965,178744016130.31216,All,2020,2,top,transaction,states,india,2020-Q2,1772.3404410644073,-0.010815504100175621
madhya pradesh,76340573,147922015289.08447,All,2020,2,top,transaction,states,india,2020-Q2,1937.6592220375983,-0.24304327635063927
delhi,66042018,107873438203.3316,All,2020,2,top,transaction,states,india,2020-Q2,1633.4061476336415,-0.1349027731295651
west bengal,57676797,100099431877.35756,All,2020,2,top,transaction,states,india,2020-Q2,1735.5234181495473,-0.12666513309753802
bihar,53386742,128806523628.85287,All,2020,2,top,transaction,states,india,2020-Q2,2412.706203889589,-0.07438095080071805
bengaluru urban,132120979,176357097466.7659,All,2020,2,top,transaction,districts,india,2020-Q2,1334.8152488846295,1.474790070538487
pune,58840981,94890914730.75932,All,2020,2,top,transaction,districts,india,2020-Q2,1612.6671091829573,-0.5546431653371264
hyderabad,56374644,130820061488.30272,All,2020,2,top,transaction,districts,india,2020-Q2,2320.547895403166,-0.041915293696412004
jaipur,43871862,88270816977.90562,All,2020,2,top,transaction,districts,india,2020-Q2,2012.0143744504308,-0.22178023864771546
visakhapatnam,25300401,48293889917.41437,All,2020,2,top,transaction,districts,india,2020-Q2,1908.8191494440885,-0.4233114382061103
rangareddy,18068048,31273545586.261536,All,2020,2,top,transaction,districts,india,2020-Q2,1730.8757197380446,-0.28585922412850295
medchal malkajgiri,17860704,29732057894.60773,All,2020,2,top,transaction,districts,india,2020-Q2,1664.6632682904174,-0.011475727759855392
central delhi,17641823,30418597739.3527,All,2020,2,top,transaction,districts,india,2020-Q2,1724.232112483653,-0.012254892080401758
khordha,16842715,34814877058.416145,All,2020,2,top,transaction,districts,india,2020-Q2,2067.0584913665134,-0.04529622590590554
ahmadabad,16430916,32731896547.15033,All,2020,2,top,transaction,districts,india,2020-Q2,1992.0920140514581,-0.024449680470161717
500001,39752686,101961882246.87434,All,2020,2,top,transaction,pincodes,india,2020-Q2,2564.905482031437,1.4193834354700616
560001,38973791,66590268182.41567,All,2020,2,top,transaction,pincodes,india,2020-Q2,1708.59099086398,-0.019593518787636155
411004,27617700,58352702890.56202,All,2020,2,top,transaction,pincodes,india,2020-Q2,2112.873370721024,-0.29137763375392456
302016,22032140,53610675078.51194,All,2020,2,top,transaction,pincodes,india,2020-Q2,2433.2940458127055,-0.2022456612969219
110006,14401400,26006450222.9812,All,2020,2,top,transaction,pincodes,india,2020-Q2,1805.8279211035872,-0.3463458383979041
110001,9780539,21370003546.27849,All,2020,2,top,transaction,pincodes,india,2020-Q2,2184.951519162542,-0.3208619300901301
800001,9603835,29875811977.924408,All,2020,2,top,transaction,pincodes,india,2020-Q2,3110.821039503949,-0.01806689794908034
751001,9411361,23813152297.287315,All,2020,2,top,transaction,pincodes,india,2020-Q2,2530.2559637535223,-0.020041368890656663
600003,8641869,22394007817.575096,All,2020,2,top,transaction,pincodes,india,2020-Q2,2591.338496056246,-0.08176203208016353
380001,8490730,21210698645.19712,All,2020,2,top,transaction,pincodes,india,2020-Q2,2498.1007104450523,-0.017489156570181796
karnataka,300360531,470740515696.6945,All,2020,3,top,transaction,states,india,2020-Q3,1567.2515763953504,34.375112740600635
maharashtra,268310924,440307079012.4761,All,2020,3,top,transaction,states,india,2020-Q3,1641.0329942901471,-0.10670378991972151
telangana,236372126,505961144755.88367,All,2020,3,top,transaction,states,india,2020-Q3,2140.5279603733125,-0.11903651749937694
andhra pradesh,204902935,467084130584.9388,All,2020,3,top,transaction,states,india,2020-Q3,2279.538507269009,-0.1331341031302481
rajasthan,149088676,293678306162.4698,All,2020,3,top,transaction,states,india,2020-Q3,1969.8230210486931,-0.27239365312165975
uttar pradesh,127405259,248689955423.0532,All,2020,3,top,transaction,states,india,2020-Q3,1951.9598906278522,-0.14543973145217282
madhya pradesh,108579881,205701679984.5376,All,2020,3,top,transaction,states,india,2020-Q3,1894.4732494644895,-0.14775981892552803
delhi,96491861,175163962804.6604,All,2020,3,top,transaction,states,india,2020-Q3,1815.3237069876848,-0.11132835925653672
west bengal,79954504,156813355855.1383,All,2020,3,top,transaction,states,india,2020-Q3,1961.282329449987,-0.17138603016476173
bihar,71503748,173328865111.81442,All,2020,3,top,transaction,states,india,2020-Q3,2424.0528637997327,-0.10569455849541631
bengaluru urban,188947684,261095181780.0901,All,2020,3,top,transaction,districts,india,2020-Q3,1381.8384869966974,1.6424864330188678
pune,101472134,154366363808.0403,All,2020,3,top,transaction,districts,india,2020-Q3,1521.2685268651226,-0.4629617476549752
hyderabad,99285803,228448742377.47607,All,2020,3,top,transaction,districts,india,2020-Q3,2300.9205291664516,-0.021546122209275653
jaipur,71797182,138189424031.4575,All,2020,3,top,transaction,districts,india,2020-Q3,1924.7193299516614,-0.2768635612485302
visakhapatnam,34421299,67628440368.111465,All,2020,3,top,transaction,districts,india,2020-Q3,1964.726559799834,-0.5205759050543237
central delhi,32203761,61527717933.93762,All,2020,3,top,transaction,districts,india,2020-Q3,1910.5755360045562,-0.06442342573997573
rangareddy,29573243,51787722036.04456,All,2020,3,top,transaction,districts,india,2020-Q3,1751.1681771270253,-0.0816835648482176
bhopal,29560361,57525605025.512215,All,2020,3,top,transaction,districts,india,2020-Q3,1946.0386503910495,-0.000435596461301202
medchal malkajgiri,28698311,48831695001.78223,All,2020,3,top,transaction,districts,india,2020-Q3,1701.5529242045718,-0.02916236374785819
khordha,23387123,44638448273.52248,All,2020,3,top,transaction,districts,india,2020-Q3,1908.6763375521853,-0.18506970671549272
500001,70732132,177532009421.7673,All,2020,3,top,transaction,pincodes,india,2020-Q3,2509.9202357107984,2.024405011253415
560001,56516908,95602796543.47356,All,2020,3,top,transaction,pincodes,india,2020-Q3,1691.5786784279414,-0.20097264988421382
411004,49082232,94100767700.43584,All,2020,3,top,transaction,pincodes,india,2020-Q3,1917.2063670705895,-0.13154781928268267
302016,34723808,78104750484.0607,All,2020,3,top,transaction,pincodes,india,2020-Q3,2249.314086866875,-0.2925381225531879
110006,27731187,53768475790.81149,All,2020,3,top,transaction,pincodes,india,2020-Q3,1938.9172122639934,-0.20137828777304612
462008,18608188,42836925858.3958,All,2020,3,top,transaction,pincodes,india,2020-Q3,2302.0471342183237,-0.3289797512093514
800001,14656027,41210183921.21666,All,2020,3,top,transaction,pincodes,india,2020-Q3,2811.8250547175344,-0.21238827767647228
700009,14161961,35897930520.847115,All,2020,3,top,transaction,pincodes,india,2020-Q3,2534.8135417720127,-0.03371077304920356
751001,11770940,27337331950.38349,All,2020,3,top,transaction,pincodes,india,2020-Q3,2322.442553473511,-0.16883403364830618
110001,11598940,25361403335.98009,All,2020,3,top,transaction,pincodes,india,2020-Q3,2186.527677182578,-0.01461225696503421
karnataka,431536984,651550001586.0,All,2020,4,top,transaction,states,india,2020-Q4,1509.8358327174108,36.20486389273503
maharashtra,407621004,622155530832.2585,All,2020,4,top,transaction,states,india,2020-Q4,1526.308813154924,-0.05542046426315106
telangana,343643787,651550001586.0,All,2020,4,top,transaction,states,india,2020-Q4,1896.004019959191,-0.15695269962094494
andhra pradesh,286118552,651550001586.0,All,2020,4,top,transaction,states,india,2020-Q4,2277.2029182714446,-0.16739786132085666
rajasthan,190283435,386034779836.48376,All,2020,4,top,transaction,states,india,2020-Q4,2028.7356061050914,-0.3349489794705798
uttar pradesh,178167517,357428826778.2578,All,2020,4,top,transaction,states,india,2020-Q4,2006.1391256760783,-0.0636730044315208
madhya pradesh,153652541,284275139772.3589,All,2020,4,top,transaction,states,india,2020-Q4,1850.1167499231847,-0.13759509260040936
delhi,120540417,216265088224.5436,All,2020,4,top,transaction,states,india,2020-Q4,1794.1292523033467,-0.21550000920583534
tamil nadu,111179701,206473197500.99268,All,2020,4,top,transaction,states,india,2020-Q4,1857.1123653318034,-0.07765624371450452
west bengal,100340645,199165491365.6468,All,2020,4,top,transaction,states,india,2020-Q4,1984.8934732843982,-0.09749132172967434
bengaluru urban,267720411,352536741958.4486,All,2020,4,top,transaction,districts,india,2020-Q4,1316.8093558561309,1.6681153086069958
pune,142350762,182511549425.1432,All,2020,4,top,transaction,districts,india,2020-Q4,1282.125552830853,-0.46828573335784995
hyderabad,117008707,243045184188.2821,All,2020,4,top,transaction,districts,india,2020-Q4,2077.1546872001763,-0.17802542567352042
jaipur,82378485,159641718978.41748,All,2020,4,top,transaction,districts,india,2020-Q4,1937.9054977573026,-0.29596277822299155
rangareddy,53405219,89256130453.08658,All,2020,4,top,transaction,districts,india,2020-Q4,1671.2997741491629,-0.3517091386179292
medchal malkajgiri,49900746,81801106073.41168,All,2020,4,top,transaction,districts,india,2020-Q4,1639.2762158988903,-0.06562042185427608
visakhapatnam,46551467,91879823025.404,All,2020,4,top,transaction,districts,india,2020-Q4,1973.7256191175245,-0.0671188162197014
bhopal,38492334,67905952477.88091,All,2020,4,top,transaction,districts,india,2020-Q4,1764.1422439564437,-0.17312307257685344
central delhi,32194168,61575435521.28284,All,2020,4,top,transaction,districts,india,2020-Q4,1912.6270174549265,-0.16362130703739608
mumbai suburban,31947471,52567087497.07483,All,2020,4,top,transaction,districts,india,2020-Q4,1645.422496731426,-0.007662785383986348
500001,63797806,154104662898.10648,All,2020,4,top,transaction,pincodes,india,2020-Q4,2415.516654257773,0.9969595089389078
560001,56310863,93518053649.26508,All,2020,4,top,transaction,pincodes,india,2020-Q4,1660.7462337997745,-0.11735423942321777
411004,48628369,83733590846.60262,All,2020,4,top,transaction,pincodes,india,2020-Q4,1721.9082722392482,-0.1364300525815063
302016,31028451,71599277148.69725,All,2020,4,top,transaction,pincodes,india,2020-Q4,2307.536304300116,-0.36192696489573817
110006,24969702,48831647275.471146,All,2020,4,top,transaction,pincodes,india,2020-Q4,1955.6359653579825,-0.19526430758660818
462008,20637374,44520942803.43778,All,2020,4,top,transaction,pincodes,india,2020-Q4,2157.2968926878866,-0.17350339223111277
800001,14983099,39976507362.54611,All,2020,4,top,transaction,pincodes,india,2020-Q4,2668.1067356323356,-0.27398229057631074
