name,count,state,year,quarter,level,country,date,growth
tawang,6553,Arunachal-Pradesh,2019,3,districts,india,2019-Q3,-0.1954573357888275
lohit,6421,Arunachal-Pradesh,2019,3,districts,india,2019-Q3,-0.020143445750038125
namsai,4563,Arunachal-Pradesh,2019,3,districts,india,2019-Q3,-0.2893630275657997
west siang,4101,Arunachal-Pradesh,2019,3,districts,india,2019-Q3,-0.1012491781722551
lower dibang valley,3398,Arunachal-Pradesh,2019,3,districts,india,2019-Q3,-0.1714216044867105
tirap,3099,Arunachal-Pradesh,2019,3,districts,india,2019-Q3,-0.08799293702177746
791110,11834,Arunachal-Pradesh,2019,3,pincodes,india,2019-Q3,2.81865117779929
791111,11464,Arunachal-Pradesh,2019,3,pincodes,india,2019-Q3,-0.03126584417779277
791113,7593,Arunachal-Pradesh,2019,3,pincodes,india,2019-Q3,-0.337665736217725
791102,7308,Arunachal-Pradesh,2019,3,pincodes,india,2019-Q3,-0.037534571315685494
792103,5172,Arunachal-Pradesh,2019,3,pincodes,india,2019-Q3,-0.2922824302134647
790104,4964,Arunachal-Pradesh,2019,3,pincodes,india,2019-Q3,-0.04021655065738594
791001,4733,Arunachal-Pradesh,2019,3,pincodes,india,2019-Q3,-0.046535052377115194
792001,4605,Arunachal-Pradesh,2019,3,pincodes,india,2019-Q3,-0.027044158039298494
791109,3715,Arunachal-Pradesh,2019,3,pincodes,india,2019-Q3,-0.19326818675352875
790116,3709,Arunachal-Pradesh,2019,3,pincodes,india,2019-Q3,-0.0016150740242261152
papum pare,44746,Arunachal-Pradesh,2019,4,districts,india,2019-Q4,11.064168239417633
west kameng,12562,Arunachal-Pradesh,2019,4,districts,india,2019-Q4,-0.7192598221070039
east siang,9859,Arunachal-Pradesh,2019,4,districts,india,2019-Q4,-0.215172743193759
changlang,9662,Arunachal-Pradesh,2019,4,districts,india,2019-Q4,-0.019981742570240435
lohit,7386,Arunachal-Pradesh,2019,4,districts,india,2019-Q4,-0.23556199544607737
tawang,7303,Arunachal-Pradesh,2019,4,districts,india,2019-Q4,-0.011237476306525829
namsai,5190,Arunachal-Pradesh,2019,4,districts,india,2019-Q4,-0.2893331507599617
west siang,4773,Arunachal-Pradesh,2019,4,districts,india,2019-Q4,-0.0803468208092486
lower dibang valley,3944,Arunachal-Pradesh,2019,4,districts,india,2019-Q4,-0.17368531322019698
tirap,3605,Arunachal-Pradesh,2019,4,districts,india,2019-Q4,-0.08595334685598377
791110,13737,Arunachal-Pradesh,2019,4,pincodes,india,2019-Q4,2.8105409153952845
791111,13109,Arunachal-Pradesh,2019,4,pincodes,india,2019-Q4,-0.04571594962510006
791113,8753,Arunachal-Pradesh,2019,4,pincodes,india,2019-Q4,-0.33229079258524674
791102,8369,Arunachal-Pradesh,2019,4,pincodes,india,2019-Q4,-0.043870672912144415
792103,5974,Arunachal-Pradesh,2019,4,pincodes,india,2019-Q4,-0.28617517027123907
790104,5523,Arunachal-Pradesh,2019,4,pincodes,india,2019-Q4,-0.07549380649481086
791001,5499,Arunachal-Pradesh,2019,4,pincodes,india,2019-Q4,-0.00434546442151007
792001,5268,Arunachal-Pradesh,2019,4,pincodes,india,2019-Q4,-0.04200763775231864
791109,4216,Arunachal-Pradesh,2019,4,pincodes,india,2019-Q4,-0.1996962794229309
790116,4071,Arunachal-Pradesh,2019,4,pincodes,india,2019-Q4,-0.03439278937381407
papum pare,51342,Arunachal-Pradesh,2020,1,districts,india,2020-Q1,11.611643330876934
west kameng,13983,Arunachal-Pradesh,2020,1,districts,india,2020-Q1,-0.7276498772934439
east siang,11298,Arunachal-Pradesh,2020,1,districts,india,2020-Q1,-0.19201888006865475
changlang,11262,Arunachal-Pradesh,2020,1,districts,india,2020-Q1,-0.0031864046733934837
lohit,8454,Arunachal-Pradesh,2020,1,districts,india,2020-Q1,-0.24933404368673417
tawang,8048,Arunachal-Pradesh,2020,1,districts,india,2020-Q1,-0.04802460373787554
namsai,6029,Arunachal-Pradesh,2020,1,districts,india,2020-Q1,-0.2508697813121272
west siang,5757,Arunachal-Pradesh,2020,1,districts,india,2020-Q1,-0.0451152761652015
lower dibang valley,4650,Arunachal-Pradesh,2020,1,districts,india,2020-Q1,-0.19228764981761337
lower subansiri,4351,Arunachal-Pradesh,2020,1,districts,india,2020-Q1,-0.06430107526881723
791110,15867,Arunachal-Pradesh,2020,1,pincodes,india,2020-Q1,2.646747874051942
791111,14888,Arunachal-Pradesh,2020,1,pincodes,india,2020-Q1,-0.061700384445704914
791113,10049,Arunachal-Pradesh,2020,1,pincodes,india,2020-Q1,-0.3250268672756582
791102,9584,Arunachal-Pradesh,2020,1,pincodes,india,2020-Q1,-0.04627326102099716
792103,6949,Arunachal-Pradesh,2020,1,pincodes,india,2020-Q1,-0.2749373956594324
791001,6631,Arunachal-Pradesh,2020,1,pincodes,india,2020-Q1,-0.0457619801410275
790104,6108,Arunachal-Pradesh,2020,1,pincodes,india,2020-Q1,-0.07887196501281857
792001,6044,Arunachal-Pradesh,2020,1,pincodes,india,2020-Q1,-0.01047806155861164
791109,4808,Arunachal-Pradesh,2020,1,pincodes,india,2020-Q1,-0.2045003309066843
792110,4690,Arunachal-Pradesh,2020,1,pincodes,india,2020-Q1,-0.02454242928452577
papum pare,59968,Arunachal-Pradesh,2020,2,districts,india,2020-Q2,11.786353944562899
west kameng,15766,Arunachal-Pradesh,2020,2,districts,india,2020-Q2,-0.7370931163287087
changlang,14036,Arunachal-Pradesh,2020,2,districts,india,2020-Q2,-0.10972979830013951
east siang,13601,Arunachal-Pradesh,2020,2,districts,india,2020-Q2,-0.030991735537190035
lohit,10154,Arunachal-Pradesh,2020,2,districts,india,2020-Q2,-0.25343724726123085
tawang,8993,Arunachal-Pradesh,2020,2,districts,india,2020-Q2,-0.11433917667914117
namsai,7426,Arunachal-Pradesh,2020,2,districts,india,2020-Q2,-0.17424663627265646
west siang,7239,Arunachal-Pradesh,2020,2,districts,india,2020-Q2,-0.025181793697818478
lower dibang valley,5782,Arunachal-Pradesh,2020,2,districts,india,2020-Q2,-0.20127089376985774
lower subansiri,5392,Arunachal-Pradesh,2020,2,districts,india,2020-Q2,-0.06745070909719819
791110,18699,Arunachal-Pradesh,2020,2,pincodes,india,2020-Q2,2.4679154302670625
791111,17137,Arunachal-Pradesh,2020,2,pincodes,india,2020-Q2,-0.08353387881704899
791113,11777,Arunachal-Pradesh,2020,2,pincodes,india,2020-Q2,-0.31277353095641014
791102,11547,Arunachal-Pradesh,2020,2,pincodes,india,2020-Q2,-0.01952959157680223
792103,8648,Arunachal-Pradesh,2020,2,pincodes,india,2020-Q2,-0.2510608816142721
791001,8304,Arunachal-Pradesh,2020,2,pincodes,india,2020-Q2,-0.039777983348751156
792001,7106,Arunachal-Pradesh,2020,2,pincodes,india,2020-Q2,-0.14426782273603078
790104,6860,Arunachal-Pradesh,2020,2,pincodes,india,2020-Q2,-0.0346186321418519
792110,5825,Arunachal-Pradesh,2020,2,pincodes,india,2020-Q2,-0.1508746355685131
791109,5521,Arunachal-Pradesh,2020,2,pincodes,india,2020-Q2,-0.05218884120171674
papum pare,69419,Arunachal-Pradesh,2020,3,districts,india,2020-Q3,11.573627965948198
west kameng,17636,Arunachal-Pradesh,2020,3,districts,india,2020-Q3,-0.7459485155360924
changlang,16385,Arunachal-Pradesh,2020,3,districts,india,2020-Q3,-0.07093445225674755
east siang,15921,Arunachal-Pradesh,2020,3,districts,india,2020-Q3,-0.02831858407079646
lohit,11755,Arunachal-Pradesh,2020,3,districts,india,2020-Q3,-0.26166698071729166
tawang,9944,Arunachal-Pradesh,2020,3,districts,india,2020-Q3,-0.1540621012335176
west siang,8623,Arunachal-Pradesh,2020,3,districts,india,2020-Q3,-0.13284392598551886
namsai,8553,Arunachal-Pradesh,2020,3,districts,india,2020-Q3,-0.008117824423054643
lower dibang valley,6799,Arunachal-Pradesh,2020,3,districts,india,2020-Q3,-0.2050742429556881
lower subansiri,6456,Arunachal-Pradesh,2020,3,districts,india,2020-Q3,-0.05044859538167379
791110,21772,Arunachal-Pradesh,2020,3,pincodes,india,2020-Q3,2.372366790582404
791111,19597,Arunachal-Pradesh,2020,3,pincodes,india,2020-Q3,-0.09989895278339156
791113,13723,Arunachal-Pradesh,2020,3,pincodes,india,2020-Q3,-0.29973975608511505
791102,13422,Arunachal-Pradesh,2020,3,pincodes,india,2020-Q3,-0.021933979450557417
792103,9996,Arunachal-Pradesh,2020,3,pincodes,india,2020-Q3,-0.25525257040679483
791001,9880,Arunachal-Pradesh,2020,3,pincodes,india,2020-Q3,-0.011604641856742703
792001,8196,Arunachal-Pradesh,2020,3,pincodes,india,2020-Q3,-0.1704453441295547
790104,7622,Arunachal-Pradesh,2020,3,pincodes,india,2020-Q3,-0.07003416300634457
792110,6844,Arunachal-Pradesh,2020,3,pincodes,india,2020-Q3,-0.10207294673314093
791109,6404,Arunachal-Pradesh,2020,3,pincodes,india,2020-Q3,-0.06428988895382814
papum pare,77936,Arunachal-Pradesh,2020,4,districts,india,2020-Q4,11.169893816364771
west kameng,19464,Arunachal-Pradesh,2020,4,districts,india,2020-Q4,-0.7502566208170807
changlang,18203,Arunachal-Pradesh,2020,4,districts,india,2020-Q4,-0.06478627209206744
east siang,17822,Arunachal-Pradesh,2020,4,districts,india,2020-Q4,-0.020930615832555066
lohit,13126,Arunachal-Pradesh,2020,4,districts,india,2020-Q4,-0.26349455728874427
tawang,10909,Arunachal-Pradesh,2020,4,districts,india,2020-Q4,-0.1689014170348926
west siang,9911,Arunachal-Pradesh,2020,4,districts,india,2020-Q4,-0.09148409570079752
namsai,9437,Arunachal-Pradesh,2020,4,districts,india,2020-Q4,-0.04782564826959945
lower dibang valley,7693,Arunachal-Pradesh,2020,4,districts,india,2020-Q4,-0.18480449295326906
lower subansiri,7388,Arunachal-Pradesh,2020,4,districts,india,2020-Q4,-0.03964643182113614
791110,24414,Arunachal-Pradesh,2020,4,pincodes,india,2020-Q4,2.3045479155387114
791111,21845,Arunachal-Pradesh,2020,4,pincodes,india,2020-Q4,-0.105226509379864
791113,15540,Arunachal-Pradesh,2020,4,pincodes,india,2020-Q4,-0.2886243991760128
791102,14955,Arunachal-Pradesh,2020,4,pincodes,india,2020-Q4,-0.037644787644787625
791001,11382,Arunachal-Pradesh,2020,4,pincodes,india,2020-Q4,-0.2389167502507522
792103,10964,Arunachal-Pradesh,2020,4,pincodes,india,2020-Q4,-0.036724652960815285
792001,9130,Arunachal-Pradesh,2020,4,pincodes,india,2020-Q4,-0.1672747172564757
790104,8391,Arunachal-Pradesh,2020,4,pincodes,india,2020-Q4,-0.08094194961664836
792110,7743,Arunachal-Pradesh,2020,4,pincodes,india,2020-Q4,-0.07722559885591707
791109,7262,Arunachal-Pradesh,2020,4,pincodes,india,2020-Q4,-0.06212062508071803
papum pare,84715,Arunachal-Pradesh,2021,1,districts,india,2021-Q1,10.665519140732581
west kameng,21027,Arunachal-Pradesh,2021,1,districts,india,2021-Q1,-0.7517913002419878
changlang,19716,Arunachal-Pradesh,2021,1,districts,india,2021-Q1,-0.062348409188186626
east siang,19342,Arunachal-Pradesh,2021,1,districts,india,2021-Q1,-0.018969364982755144
lohit,14231,Arunachal-Pradesh,2021,1,districts,india,2021-Q1,-0.2642436149312377
tawang,11778,Arunachal-Pradesh,2021,1,districts,india,2021-Q1,-0.1723701777809008
west siang,10836,Arunachal-Pradesh,2021,1,districts,india,2021-Q1,-0.0799796230259806
namsai,10242,Arunachal-Pradesh,2021,1,districts,india,2021-Q1,-0.054817275747508276
lower dibang valley,8402,Arunachal-Pradesh,2021,1,districts,india,2021-Q1,-0.17965241163835188
lower subansiri,8044,Arunachal-Pradesh,2021,1,districts,india,2021-Q1,-0.04260890264222805
791110,26578,Arunachal-Pradesh,2021,1,pincodes,india,2021-Q1,2.3040775733465937
791111,23660,Arunachal-Pradesh,2021,1,pincodes,india,2021-Q1,-0.1097900519226428
791113,16942,Arunachal-Pradesh,2021,1,pincodes,india,2021-Q1,-0.2839391377852917
791102,16191,Arunachal-Pradesh,2021,1,pincodes,india,2021-Q1,-0.04432770629205529
791001,12442,Arunachal-Pradesh,2021,1,pincodes,india,2021-Q1,-0.23154839108146497
792103,11916,Arunachal-Pradesh,2021,1,pincodes,india,2021-Q1,-0.04227616138884427
792001,9875,Arunachal-Pradesh,2021,1,pincodes,india,2021-Q1,-0.17128230949983214
790104,9066,Arunachal-Pradesh,2021,1,pincodes,india,2021-Q1,-0.08192405063291142
792110,8458,Arunachal-Pradesh,2021,1,pincodes,india,2021-Q1,-0.06706375468784465
791109,7917,Arunachal-Pradesh,2021,1,pincodes,india,2021-Q1,-0.06396311184677228
papum pare,90871,Arunachal-Pradesh,2021,2,districts,india,2021-Q2,10.477958822786409
west kameng,22625,Arunachal-Pradesh,2021,2,districts,india,2021-Q2,-0.7510206776639412
changlang,21404,Arunachal-Pradesh,2021,2,districts,india,2021-Q2,-0.05396685082872932
east siang,20817,Arunachal-Pradesh,2021,2,districts,india,2021-Q2,-0.027424780414875727
lohit,15360,Arunachal-Pradesh,2021,2,districts,india,2021-Q2,-0.26214151895085747
tawang,12636,Arunachal-Pradesh,2021,2,districts,india,2021-Q2,-0.17734375000000002
west siang,11657,Arunachal-Pradesh,2021,2,districts,india,2021-Q2,-0.07747704969927194
namsai,11111,Arunachal-Pradesh,2021,2,districts,india,2021-Q2,-0.04683880929913353
lower dibang valley,9094,Arunachal-Pradesh,2021,2,districts,india,2021-Q2,-0.1815318153181532
lower subansiri,8685,Arunachal-Pradesh,2021,2,districts,india,2021-Q2,-0.04497470859907626
791110,28553,Arunachal-Pradesh,2021,2,pincodes,india,2021-Q2,2.28762233736327
791111,25349,Arunachal-Pradesh,2021,2,pincodes,india,2021-Q2,-0.11221237698315412
791113,18141,Arunachal-Pradesh,2021,2,pincodes,india,2021-Q2,-0.2843504674740621
791102,17388,Arunachal-Pradesh,2021,2,pincodes,india,2021-Q2,-0.041508185877294546
791001,13401,Arunachal-Pradesh,2021,2,pincodes,india,2021-Q2,-0.22929606625258803
792103,12890,Arunachal-Pradesh,2021,2,pincodes,india,2021-Q2,-0.03813148272516975
792001,10617,Arunachal-Pradesh,2021,2,pincodes,india,2021-Q2,-0.17633824670287046
790104,9711,Arunachal-Pradesh,2021,2,pincodes,india,2021-Q2,-0.08533484035038141
792110,9156,Arunachal-Pradesh,2021,2,pincodes,india,2021-Q2,-0.05715168365770773
791109,8470,Arunachal-Pradesh,2021,2,pincodes,india,2021-Q2,-0.07492354740061158
papum pare,97854,Arunachal-Pradesh,2021,3,districts,india,2021-Q3,10.5530106257379
west kameng,24489,Arunachal-Pradesh,2021,3,districts,india,2021-Q3,-0.749739407689006
changlang,23328,Arunachal-Pradesh,2021,3,districts,india,2021-Q3,-0.047409040793825796
east siang,22538,Arunachal-Pradesh,2021,3,districts,india,2021-Q3,-0.0338648834019204
lohit,16680,Arunachal-Pradesh,2021,3,districts,india,2021-Q3,-0.25991658532256634
tawang,13650,Arunachal-Pradesh,2021,3,districts,india,2021-Q3,-0.1816546762589928
west siang,12616,Arunachal-Pradesh,2021,3,districts,india,2021-Q3,-0.07575091575091575
namsai,12140,Arunachal-Pradesh,2021,3,districts,india,2021-Q3,-0.03772986683576407
lower dibang valley,9920,Arunachal-Pradesh,2021,3,districts,india,2021-Q3,-0.18286655683690278
lower subansiri,9451,Arunachal-Pradesh,2021,3,districts,india,2021-Q3,-0.04727822580645158
791110,30734,Arunachal-Pradesh,2021,3,pincodes,india,2021-Q3,2.2519310125912604
791111,27265,Arunachal-Pradesh,2021,3,pincodes,india,2021-Q3,-0.11287173814017049
791113,19520,Arunachal-Pradesh,2021,3,pincodes,india,2021-Q3,-0.2840638180817898
791102,18855,Arunachal-Pradesh,2021,3,pincodes,india,2021-Q3,-0.034067622950819665
791001,14519,Arunachal-Pradesh,2021,3,pincodes,india,2021-Q3,-0.2299655263855741
792103,14068,Arunachal-Pradesh,2021,3,pincodes,india,2021-Q3,-0.031062745368138356
792001,11487,Arunachal-Pradesh,2021,3,pincodes,india,2021-Q3,-0.18346602217799257
790104,10467,Arunachal-Pradesh,2021,3,pincodes,india,2021-Q3,-0.08879603029511618
792110,9990,Arunachal-Pradesh,2021,3,pincodes,india,2021-Q3,-0.045571797076526255
791109,9111,Arunachal-Pradesh,2021,3,pincodes,india,2021-Q3,-0.08798798798798801
papum pare,104806,Arunachal-Pradesh,2021,4,districts,india,2021-Q4,10.503237844363955
west kameng,26237,Arunachal-Pradesh,2021,4,districts,india,2021-Q4,-0.7496612789344121
changlang,25155,Arunachal-Pradesh,2021,4,districts,india,2021-Q4,-0.04123947097610248
east siang,24208,Arunachal-Pradesh,2021,4,districts,india,2021-Q4,-0.03764659113496327
lohit,17980,Arunachal-Pradesh,2021,4,districts,india,2021-Q4,-0.257270323859881
tawang,14665,Arunachal-Pradesh,2021,4,districts,india,2021-Q4,-0.18437152391546163
west siang,13555,Arunachal-Pradesh,2021,4,districts,india,2021-Q4,-0.07569041936583698
namsai,13092,Arunachal-Pradesh,2021,4,districts,india,2021-Q4,-0.03415713758760608
lower dibang valley,10679,Arunachal-Pradesh,2021,4,districts,india,2021-Q4,-0.1843110296364192
lower subansiri,10187,Arunachal-Pradesh,2021,4,districts,india,2021-Q4,-0.04607172956269312
791110,32931,Arunachal-Pradesh,2021,4,pincodes,india,2021-Q4,2.2326494551879845
791111,29128,Arunachal-Pradesh,2021,4,pincodes,india,2021-Q4,-0.11548389055904773
791113,20914,Arunachal-Pradesh,2021,4,pincodes,india,2021-Q4,-0.2819967042021423
791102,20261,Arunachal-Pradesh,2021,4,pincodes,india,2021-Q4,-0.0312231041407669
791001,15589,Arunachal-Pradesh,2021,4,pincodes,india,2021-Q4,-0.23059079018804596
792103,15154,Arunachal-Pradesh,2021,4,pincodes,india,2021-Q4,-0.02790429148758744
792001,12358,Arunachal-Pradesh,2021,4,pincodes,india,2021-Q4,-0.1845057410584664
790104,11211,Arunachal-Pradesh,2021,4,pincodes,india,2021-Q4,-0.09281437125748504
792110,10752,Arunachal-Pradesh,2021,4,pincodes,india,2021-Q4,-0.040941932031040906
791109,9729,Arunachal-Pradesh,2021,4,pincodes,india,2021-Q4,-0.0951450892857143
papum pare,111271,Arunachal-Pradesh,2022,1,districts,india,2022-Q1,10.437043889402815
west kameng,27860,Arunachal-Pradesh,2022,1,districts,india,2022-Q1,-0.7496202963934897
changlang,26904,Arunachal-Pradesh,2022,1,districts,india,2022-Q1,-0.034314429289303616
east siang,25763,Arunachal-Pradesh,2022,1,districts,india,2022-Q1,-0.04241005055010405
lohit,19214,Arunachal-Pradesh,2022,1,districts,india,2022-Q1,-0.2542017622171331
tawang,15589,Arunachal-Pradesh,2022,1,districts,india,2022-Q1,-0.18866451545747898
west siang,14420,Arunachal-Pradesh,2022,1,districts,india,2022-Q1,-0.07498877413560845
namsai,14054,Arunachal-Pradesh,2022,1,districts,india,2022-Q1,-0.025381414701803107
lower dibang valley,11401,Arunachal-Pradesh,2022,1,districts,india,2022-Q1,-0.18877187989184574
lower subansiri,10854,Arunachal-Pradesh,2022,1,districts,india,2022-Q1,-0.04797824752214719
791110,34915,Arunachal-Pradesh,2022,1,pincodes,india,2022-Q1,2.216786438179473
791111,30912,Arunachal-Pradesh,2022,1,pincodes,india,2022-Q1,-0.11464986395532006
791113,22258,Arunachal-Pradesh,2022,1,pincodes,india,2022-Q1,-0.2799560041407867
791102,21601,Arunachal-Pradesh,2022,1,pincodes,india,2022-Q1,-0.029517476862251812
791001,16600,Arunachal-Pradesh,2022,1,pincodes,india,2022-Q1,-0.23151705939539835
792103,16282,Arunachal-Pradesh,2022,1,pincodes,india,2022-Q1,-0.01915662650602412
792001,13172,Arunachal-Pradesh,2022,1,pincodes,india,2022-Q1,-0.191008475617246
790104,11905,Arunachal-Pradesh,2022,1,pincodes,india,2022-Q1,-0.09618888551472826
792110,11479,Arunachal-Pradesh,2022,1,pincodes,india,2022-Q1,-0.035783284334313326
791109,10306,Arunachal-Pradesh,2022,1,pincodes,india,2022-Q1,-0.1021866016203502
papum pare,117568,Arunachal-Pradesh,2022,2,districts,india,2022-Q2,10.407723656122647
west kameng,29424,Arunachal-Pradesh,2022,2,districts,india,2022-Q2,-0.7497278170930866
changlang,28495,Arunachal-Pradesh,2022,2,districts,india,2022-Q2,-0.031572865687873874
east siang,27240,Arunachal-Pradesh,2022,2,districts,india,2022-Q2,-0.044042814528864715
lohit,20325,Arunachal-Pradesh,2022,2,districts,india,2022-Q2,-0.25385462555066074
tawang,16475,Arunachal-Pradesh,2022,2,districts,india,2022-Q2,-0.18942189421894218
west siang,15231,Arunachal-Pradesh,2022,2,districts,india,2022-Q2,-0.07550834597875566
namsai,14887,Arunachal-Pradesh,2022,2,districts,india,2022-Q2,-0.022585516381064985
lower dibang valley,12040,Arunachal-Pradesh,2022,2,districts,india,2022-Q2,-0.1912406797877343
lower subansiri,11479,Arunachal-Pradesh,2022,2,districts,india,2022-Q2,-0.04659468438538206
791110,36914,Arunachal-Pradesh,2022,2,pincodes,india,2022-Q2,2.2157853471556757
791111,32620,Arunachal-Pradesh,2022,2,pincodes,india,2022-Q2,-0.11632442975564827
791113,23506,Arunachal-Pradesh,2022,2,pincodes,india,2022-Q2,-0.2793991416309013
791102,22850,Arunachal-Pradesh,2022,2,pincodes,india,2022-Q2,-0.02790776822938823
791001,17531,Arunachal-Pradesh,2022,2,pincodes,india,2022-Q2,-0.2327789934354486
792103,17259,Arunachal-Pradesh,2022,2,pincodes,india,2022-Q2,-0.01551537276823911
792001,13915,Arunachal-Pradesh,2022,2,pincodes,india,2022-Q2,-0.19375398342893568
790104,12565,Arunachal-Pradesh,2022,2,pincodes,india,2022-Q2,-0.09701760689902983
792110,12124,Arunachal-Pradesh,2022,2,pincodes,india,2022-Q2,-0.03509749303621168
791109,10908,Arunachal-Pradesh,2022,2,pincodes,india,2022-Q2,-0.10029693170570764
papum pare,124095,Arunachal-Pradesh,2022,3,districts,india,2022-Q3,10.376512651265127
west kameng,30964,Arunachal-Pradesh,2022,3,districts,india,2022-Q3,-0.7504814859583384
changlang,29965,Arunachal-Pradesh,2022,3,districts,india,2022-Q3,-0.032263273478878696
east siang,28698,Arunachal-Pradesh,2022,3,districts,india,2022-Q3,-0.04228266310695816
lohit,21385,Arunachal-Pradesh,2022,3,districts,india,2022-Q3,-0.25482612028712803
