brand,count,percentage,registeredUsers,appOpens,state,year,quarter,source,category,country,date,growth
oppo,313700,0.1122073113239604,2795718,0,Odisha,2018,3,aggregated,user,india,2018-Q3,-0.12458419842386093
realme,177166,0.0633704830029352,2795718,0,Odisha,2018,3,aggregated,user,india,2018-Q3,-0.4352374880459037
motorola,88475,0.0316466109958157,2795718,0,Odisha,2018,3,aggregated,user,india,2018-Q3,-0.5006095977783548
lenovo,80055,0.0286348623144394,2795718,0,Odisha,2018,3,aggregated,user,india,2018-Q3,-0.09516812658943208
micromax,70830,0.0253351732900099,2795718,0,Odisha,2018,3,aggregated,user,india,2018-Q3,-0.11523327712197862
oneplus,45811,0.0163861305038634,2795718,0,Odisha,2018,3,aggregated,user,india,2018-Q3,-0.3532260341663137
huawei,44291,0.0158424419058002,2795718,0,Odisha,2018,3,aggregated,user,india,2018-Q3,-0.033179803977210764
others,322112,0.1152161984863995,2795718,0,Odisha,2018,3,aggregated,user,india,2018-Q3,6.2726287507620055
xiaomi,1029813,0.2841717139300606,3623911,0,Odisha,2018,4,aggregated,user,india,2018-Q4,2.197064996026227
samsung,654448,0.1805916315273747,3623911,0,Odisha,2018,4,aggregated,user,india,2018-Q4,-0.3644982147244208
vivo,483043,0.1332932845205083,3623911,0,Odisha,2018,4,aggregated,user,india,2018-Q4,-0.2619077451531673
oppo,420246,0.1159647684504393,3623911,0,Odisha,2018,4,aggregated,user,india,2018-Q4,-0.13000291899478933
realme,224527,0.0619570955246969,3623911,0,Odisha,2018,4,aggregated,user,india,2018-Q4,-0.46572483735716697
motorola,110238,0.0304196212324198,3623911,0,Odisha,2018,4,aggregated,user,india,2018-Q4,-0.5090211867615031
lenovo,100977,0.0278640948963702,3623911,0,Odisha,2018,4,aggregated,user,india,2018-Q4,-0.08400914385239211
micromax,90586,0.0249967507480178,3623911,0,Odisha,2018,4,aggregated,user,india,2018-Q4,-0.10290462184457849
huawei,58827,0.0162330145525097,3623911,0,Odisha,2018,4,aggregated,user,india,2018-Q4,-0.35059501468218046
oneplus,53143,0.01466454336213,3623911,0,Odisha,2018,4,aggregated,user,india,2018-Q4,-0.09662229928434218
others,398063,0.1098434812554723,3623911,0,Odisha,2018,4,aggregated,user,india,2018-Q4,6.490412660181021
xiaomi,1230535,0.2847970164397613,4320744,0,Odisha,2019,1,aggregated,user,india,2019-Q1,2.0913071548975917
samsung,784152,0.1814854108459098,4320744,0,Odisha,2019,1,aggregated,user,india,2019-Q1,-0.36275522435363483
vivo,594900,0.137684620981942,4320744,0,Odisha,2019,1,aggregated,user,india,2019-Q1,-0.24134606555871818
oppo,518202,0.1199335114508056,4320744,0,Odisha,2019,1,aggregated,user,india,2019-Q1,-0.12892586989409982
realme,263954,0.0610899419174105,4320744,0,Odisha,2019,1,aggregated,user,india,2019-Q1,-0.49063492614849036
motorola,125291,0.0289975522734047,4320744,0,Odisha,2019,1,aggregated,user,india,2019-Q1,-0.525330171166188
lenovo,112677,0.0260781476523487,4320744,0,Odisha,2019,1,aggregated,user,india,2019-Q1,-0.10067762249483203
micromax,99130,0.0229428079978818,4320744,0,Odisha,2019,1,aggregated,user,india,2019-Q1,-0.12022861808532359
huawei,73550,0.0170225313047938,4320744,0,Odisha,2019,1,aggregated,user,india,2019-Q1,-0.25804499142540094
oneplus,59794,0.0138388203513098,4320744,0,Odisha,2019,1,aggregated,user,india,2019-Q1,-0.1870292318150918
others,458559,0.1061296387844315,4320744,0,Odisha,2019,1,aggregated,user,india,2019-Q1,6.66898016523397
xiaomi,1391200,0.2871201081282109,4845359,33955545,Odisha,2019,2,aggregated,user,india,2019-Q2,2.0338516962920803
samsung,881637,0.1819549387362216,4845359,33955545,Odisha,2019,2,aggregated,user,india,2019-Q2,-0.3662758769407706
vivo,682782,0.1409146360465757,4845359,33955545,Odisha,2019,2,aggregated,user,india,2019-Q2,-0.22555201290326976
oppo,593176,0.1224214758906409,4845359,33955545,Odisha,2019,2,aggregated,user,india,2019-Q2,-0.13123661725118707
realme,297123,0.0613211528805192,4845359,33955545,Odisha,2019,2,aggregated,user,india,2019-Q2,-0.4990980754447246
motorola,136819,0.0282371233999379,4845359,33955545,Odisha,2019,2,aggregated,user,india,2019-Q2,-0.5395206698909205
lenovo,122285,0.0252375520575462,4845359,33955545,Odisha,2019,2,aggregated,user,india,2019-Q2,-0.10622793617845472
micromax,99348,0.0205037438918354,4845359,33955545,Odisha,2019,2,aggregated,user,india,2019-Q2,-0.1875700208529255
huawei,83057,0.0171415575192674,4845359,33955545,Odisha,2019,2,aggregated,user,india,2019-Q2,-0.16397914401900393
oneplus,64067,0.0132223432773505,4845359,33955545,Odisha,2019,2,aggregated,user,india,2019-Q2,-0.22863816415232907
others,493865,0.1019253681718939,4845359,33955545,Odisha,2019,2,aggregated,user,india,2019-Q2,6.7085707150327005
xiaomi,1558315,0.2892620278886526,5387209,130181456,Odisha,2019,3,aggregated,user,india,2019-Q3,2.1553460966053475
samsung,971154,0.1802703403562029,5387209,130181456,Odisha,2019,3,aggregated,user,india,2019-Q3,-0.37679224033651737
vivo,777999,0.1444159675260417,5387209,130181456,Odisha,2019,3,aggregated,user,india,2019-Q3,-0.19889224572004027
oppo,668633,0.1241149173904335,5387209,130181456,Odisha,2019,3,aggregated,user,india,2019-Q3,-0.14057344546715356
realme,338592,0.0628510978504825,5387209,130181456,Odisha,2019,3,aggregated,user,india,2019-Q3,-0.4936056102525601
motorola,145106,0.0269352831865257,5387209,130181456,Odisha,2019,3,aggregated,user,india,2019-Q3,-0.5714429165485304
lenovo,122379,0.022716586640689,5387209,130181456,Odisha,2019,3,aggregated,user,india,2019-Q3,-0.1566234339034912
micromax,106103,0.0196953561668017,5387209,130181456,Odisha,2019,3,aggregated,user,india,2019-Q3,-0.1329966742660097
huawei,93805,0.0174125414477143,5387209,130181456,Odisha,2019,3,aggregated,user,india,2019-Q3,-0.1159062420478214
oneplus,68521,0.012719202095185,5387209,130181456,Odisha,2019,3,aggregated,user,india,2019-Q3,-0.2695378711156122
others,536602,0.0996066794512706,5387209,130181456,Odisha,2019,3,aggregated,user,india,2019-Q3,6.831205032033975
xiaomi,1777383,0.2906340031954675,6115537,189905719,Odisha,2019,4,aggregated,user,india,2019-Q4,2.3122929098288862
samsung,1091395,0.178462659943027,6115537,189905719,Odisha,2019,4,aggregated,user,india,2019-Q4,-0.3859539559003321
vivo,904183,0.1478501397342539,6115537,189905719,Odisha,2019,4,aggregated,user,india,2019-Q4,-0.17153459563219553
oppo,770634,0.126012482632351,6115537,189905719,Odisha,2019,4,aggregated,user,india,2019-Q4,-0.1477012949812151
realme,403826,0.0660327948306093,6115537,189905719,Odisha,2019,4,aggregated,user,india,2019-Q4,-0.47598211342868335
motorola,157752,0.0257952817553062,6115537,189905719,Odisha,2019,4,aggregated,user,india,2019-Q4,-0.6093565050293939
lenovo,130673,0.0213673795122161,6115537,189905719,Odisha,2019,4,aggregated,user,india,2019-Q4,-0.1716555099142959
micromax,114255,0.0186827420061394,6115537,189905719,Odisha,2019,4,aggregated,user,india,2019-Q4,-0.1256418693991873
huawei,106292,0.0173806486658489,6115537,189905719,Odisha,2019,4,aggregated,user,india,2019-Q4,-0.06969498052601641
oneplus,72420,0.0118419690699279,6115537,189905719,Odisha,2019,4,aggregated,user,india,2019-Q4,-0.31866932600760167
others,586724,0.0959398986548523,6115537,189905719,Odisha,2019,4,aggregated,user,india,2019-Q4,7.101684617508976
xiaomi,1927219,0.2896779934375174,6652970,175918622,Odisha,2020,1,aggregated,user,india,2020-Q1,2.284711380478726
samsung,1180711,0.1774712647133536,6652970,175918622,Odisha,2020,1,aggregated,user,india,2020-Q1,-0.38734985489453977
vivo,1006170,0.1512362148033134,6652970,175918622,Odisha,2020,1,aggregated,user,india,2020-Q1,-0.1478270296456965
oppo,851242,0.1279491715729967,6652970,175918622,Odisha,2020,1,aggregated,user,india,2020-Q1,-0.15397795601140962
realme,458938,0.0689824243909111,6652970,175918622,Odisha,2020,1,aggregated,user,india,2020-Q1,-0.4608607188085174
motorola,164789,0.0247692384002934,6652970,175918622,Odisha,2020,1,aggregated,user,india,2020-Q1,-0.6409340695257311
lenovo,138741,0.0208539945317655,6652970,175918622,Odisha,2020,1,aggregated,user,india,2020-Q1,-0.1580688031361317
huawei,115095,0.0172997924235341,6652970,175918622,Odisha,2020,1,aggregated,user,india,2020-Q1,-0.1704326767141653
micromax,111642,0.0167807761045067,6652970,175918622,Odisha,2020,1,aggregated,user,india,2020-Q1,-0.030001303271210755
oneplus,75301,0.0113184036603201,6652970,175918622,Odisha,2020,1,aggregated,user,india,2020-Q1,-0.3255136955626019
others,623122,0.0936607259614878,6652970,175918622,Odisha,2020,1,aggregated,user,india,2020-Q1,7.275082668224858
xiaomi,2091828,0.2881974673185167,7258315,154682772,Odisha,2020,2,aggregated,user,india,2020-Q2,2.3570119495058752
samsung,1283975,0.1768971173061516,7258315,154682772,Odisha,2020,2,aggregated,user,india,2020-Q2,-0.38619475406199744
vivo,1122838,0.1546967856864851,7258315,154682772,Odisha,2020,2,aggregated,user,india,2020-Q2,-0.12549854942658545
oppo,943406,0.1299758966096125,7258315,154682772,Odisha,2020,2,aggregated,user,india,2020-Q2,-0.1598022154576172
realme,516701,0.0711874587972552,7258315,154682772,Odisha,2020,2,aggregated,user,india,2020-Q2,-0.45230261414491746
motorola,174133,0.0239908298275839,7258315,154682772,Odisha,2020,2,aggregated,user,india,2020-Q2,-0.66299078190288
lenovo,144685,0.0199336898439927,7258315,154682772,Odisha,2020,2,aggregated,user,india,2020-Q2,-0.16911211545198213
huawei,123415,0.0170032576431306,7258315,154682772,Odisha,2020,2,aggregated,user,india,2020-Q2,-0.14700901959429102
micromax,116156,0.0160031632686098,7258315,154682772,Odisha,2020,2,aggregated,user,india,2020-Q2,-0.058817809828626944
oneplus,77769,0.0107144702317273,7258315,154682772,Odisha,2020,2,aggregated,user,india,2020-Q2,-0.33047797789180067
others,663409,0.0913998634669341,7258315,154682772,Odisha,2020,2,aggregated,user,india,2020-Q2,7.5305070143630495
xiaomi,2262871,0.2863757481723997,7901755,205597666,Odisha,2020,3,aggregated,user,india,2020-Q3,2.4109742255531654
samsung,1391798,0.1761378326713495,7901755,205597666,Odisha,2020,3,aggregated,user,india,2020-Q3,-0.3849415189818598
vivo,1253856,0.1586806981487024,7901755,205597666,Odisha,2020,3,aggregated,user,india,2020-Q3,-0.09911064680363102
oppo,1040287,0.1316526518475959,7901755,205597666,Odisha,2020,3,aggregated,user,india,2020-Q3,-0.1703297667355741
realme,584452,0.0739648343943845,7901755,205597666,Odisha,2020,3,aggregated,user,india,2020-Q3,-0.438181963246681
motorola,183892,0.0232722983691597,7901755,205597666,Odisha,2020,3,aggregated,user,india,2020-Q3,-0.6853599611259779
lenovo,152410,0.0192881201707721,7901755,205597666,Odisha,2020,3,aggregated,user,india,2020-Q3,-0.17119831205272662
huawei,131407,0.0166301030593836,7901755,205597666,Odisha,2020,3,aggregated,user,india,2020-Q3,-0.1378059182468342
micromax,120863,0.0152957159517094,7901755,205597666,Odisha,2020,3,aggregated,user,india,2020-Q3,-0.08023925666060405
oneplus,81043,0.010256329131946,7901755,205597666,Odisha,2020,3,aggregated,user,india,2020-Q3,-0.3294639385088902
others,698876,0.0884456680825968,7901755,205597666,Odisha,2020,3,aggregated,user,india,2020-Q3,7.623520846957788
xiaomi,2445630,0.2844168879875693,8598751,270085293,Odisha,2020,4,aggregated,user,india,2020-Q4,2.4993761411180238
samsung,1510338,0.175646207222421,8598751,270085293,Odisha,2020,4,aggregated,user,india,2020-Q4,-0.3824339740680316
vivo,1383491,0.1608944136189081,8598751,270085293,Odisha,2020,4,aggregated,user,india,2020-Q4,-0.08398583628300416
oppo,1143995,0.1330419964480888,8598751,270085293,Odisha,2020,4,aggregated,user,india,2020-Q4,-0.17310990819600558
realme,663117,0.0771178279264046,8598751,270085293,Odisha,2020,4,aggregated,user,india,2020-Q4,-0.42034973929081854
motorola,193546,0.0225086178213556,8598751,270085293,Odisha,2020,4,aggregated,user,india,2020-Q4,-0.7081269217950981
lenovo,159900,0.0185957239603751,8598751,270085293,Odisha,2020,4,aggregated,user,india,2020-Q4,-0.17383981069099852
huawei,139630,0.0162384048567053,8598751,270085293,Odisha,2020,4,aggregated,user,india,2020-Q4,-0.1267667292057536
micromax,125854,0.0146363117155037,8598751,270085293,Odisha,2020,4,aggregated,user,india,2020-Q4,-0.0986607462579675
oneplus,84632,0.0098423596636302,8598751,270085293,Odisha,2020,4,aggregated,user,india,2020-Q4,-0.3275382586171278
others,748618,0.0870612487790377,8598751,270085293,Odisha,2020,4,aggregated,user,india,2020-Q4,7.845566688722942
xiaomi,2614110,0.2831265517016175,9233009,301315474,Odisha,2021,1,aggregated,user,india,2021-Q1,2.491914434330994
samsung,1605021,0.173835095362736,9233009,301315474,Odisha,2021,1,aggregated,user,india,2021-Q1,-0.3860162732249217
vivo,1523937,0.1650531262343619,9233009,301315474,Odisha,2021,1,aggregated,user,india,2021-Q1,-0.05051896517241827
oppo,1237047,0.1339809156473258,9233009,301315474,Odisha,2021,1,aggregated,user,india,2021-Q1,-0.1882558137245831
realme,742037,0.0803678410797606,9233009,301315474,Odisha,2021,1,aggregated,user,india,2021-Q1,-0.40015456162942875
motorola,197806,0.0214237850304272,9233009,301315474,Odisha,2021,1,aggregated,user,india,2021-Q1,-0.7334283869941796
lenovo,160152,0.0173455912368329,9233009,301315474,Odisha,2021,1,aggregated,user,india,2021-Q1,-0.19035822978069417
huawei,145607,0.0157702651432485,9233009,301315474,Odisha,2021,1,aggregated,user,india,2021-Q1,-0.09081997102752382
micromax,126538,0.0137049579394972,9233009,301315474,Odisha,2021,1,aggregated,user,india,2021-Q1,-0.1309621103381019
oneplus,89904,0.0097372373405029,9233009,301315474,Odisha,2021,1,aggregated,user,india,2021-Q1,-0.2895098705527194
others,790850,0.085654633283689,9233009,301315474,Odisha,2021,1,aggregated,user,india,2021-Q1,7.796605267841253
xiaomi,2776465,0.2807053745368656,9891029,367576494,Odisha,2021,2,aggregated,user,india,2021-Q2,2.51073528482013
samsung,1688178,0.1706776918761435,9891029,367576494,Odisha,2021,2,aggregated,user,india,2021-Q2,-0.3919685643435088
vivo,1666083,0.1684438494720822,9891029,367576494,Odisha,2021,2,aggregated,user,india,2021-Q2,-0.013088074835710506
oppo,1331944,0.1346618233552848,9891029,367576494,Odisha,2021,2,aggregated,user,india,2021-Q2,-0.20055363388258574
realme,877531,0.0887198895079571,9891029,367576494,Odisha,2021,2,aggregated,user,india,2021-Q2,-0.34116524418444016
motorola,196873,0.0199041980364227,9891029,367576494,Odisha,2021,2,aggregated,user,india,2021-Q2,-0.775651230554818
lenovo,154993,0.0156700581911143,9891029,367576494,Odisha,2021,2,aggregated,user,india,2021-Q2,-0.21272597054954212
huawei,141842,0.014340469530521,9891029,367576494,Odisha,2021,2,aggregated,user,india,2021-Q2,-0.08484899318033723
micromax,122934,0.012428838293771,9891029,367576494,Odisha,2021,2,aggregated,user,india,2021-Q2,-0.1333032529152155
oneplus,100281,0.0101385811324585,9891029,367576494,Odisha,2021,2,aggregated,user,india,2021-Q2,-0.18426960808238568
others,833905,0.0843092260673788,9891029,367576494,Odisha,2021,2,aggregated,user,india,2021-Q2,7.315682930963991
xiaomi,2958185,0.2776989229748162,10652490,492879704,Odisha,2021,3,aggregated,user,india,2021-Q3,2.5473884914948344
vivo,1849105,0.173584298131235,10652490,492879704,Odisha,2021,3,aggregated,user,india,2021-Q3,-0.3749190804496676
samsung,1745741,0.1638810268772841,10652490,492879704,Odisha,2021,3,aggregated,user,india,2021-Q3,-0.055899475692294365
oppo,1456997,0.13677525160784,10652490,492879704,Odisha,2021,3,aggregated,user,india,2021-Q3,-0.1653991055947016
realme,1038215,0.0974621895913537,10652490,492879704,Odisha,2021,3,aggregated,user,india,2021-Q3,-0.2874281827622157
motorola,193489,0.0181637344883684,10652490,492879704,Odisha,2021,3,aggregated,user,india,2021-Q3,-0.8136330143563713
lenovo,148332,0.0139246317058265,10652490,492879704,Odisha,2021,3,aggregated,user,india,2021-Q3,-0.23338277628185577
huawei,146495,0.0137521837617308,10652490,492879704,Odisha,2021,3,aggregated,user,india,2021-Q3,-0.012384380983199827
micromax,120590,0.0113203579632555,10652490,492879704,Odisha,2021,3,aggregated,user,india,2021-Q3,-0.17683197378750126
oneplus,120517,0.0113135051053791,10652490,492879704,Odisha,2021,3,aggregated,user,india,2021-Q3,-0.0006053569947757076
others,874824,0.0821238977929103,10652490,492879704,Odisha,2021,3,aggregated,user,india,2021-Q3,6.258926126604545
xiaomi,3105043,0.2723904718167491,11399235,567351446,Odisha,2021,4,aggregated,user,india,2021-Q4,2.549334494709793
vivo,2017533,0.176988455804271,11399235,567351446,Odisha,2021,4,aggregated,user,india,2021-Q4,-0.35023991616219163
samsung,1803261,0.1581914049495426,11399235,567351446,Odisha,2021,4,aggregated,user,india,2021-Q4,-0.10620495426840604
oppo,1574160,0.1380934773254521,11399235,567351446,Odisha,2021,4,aggregated,user,india,2021-Q4,-0.12704816440881272
realme,1250982,0.1097426274657904,11399235,567351446,Odisha,2021,4,aggregated,user,india,2021-Q4,-0.20530187528586674
motorola,194973,0.0171040425081156,11399235,567351446,Odisha,2021,4,aggregated,user,india,2021-Q4,-0.8441440404418289
oneplus,144365,0.0126644463422326,11399235,567351446,Odisha,2021,4,aggregated,user,india,2021-Q4,-0.2595641447790207
huawei,140106,0.0122908247790312,11399235,567351446,Odisha,2021,4,aggregated,user,india,2021-Q4,-0.02950161050116029
lenovo,138057,0.0121110758748284,11399235,567351446,Odisha,2021,4,aggregated,user,india,2021-Q4,-0.014624641342983136
micromax,116563,0.0102255107469931,11399235,567351446,Odisha,2021,4,aggregated,user,india,2021-Q4,-0.155689316731495
others,914192,0.0801976623869935,11399235,567351446,Odisha,2021,4,aggregated,user,india,2021-Q4,6.842900405789144
xiaomi,3238439,0.2670926208222022,12124779,613855465,Odisha,2022,1,aggregated,user,india,2022-Q1,2.542405752839666
vivo,2184386,0.1801588301114601,12124779,613855465,Odisha,2022,1,aggregated,user,india,2022-Q1,-0.3254818139233131
samsung,1862470,0.1536085729892478,12124779,613855465,Odisha,2022,1,aggregated,user,india,2022-Q1,-0.1473713894888541
oppo,1698088,0.1400510475283714,12124779,613855465,Odisha,2022,1,aggregated,user,india,2022-Q1,-0.08826021358733294
realme,1424358,0.1174749659354615,12124779,613855465,Odisha,2022,1,aggregated,user,india,2022-Q1,-0.16119894846439053
motorola,193423,0.0159527031379293,12124779,613855465,Odisha,2022,1,aggregated,user,india,2022-Q1,-0.8642033814532583
oneplus,164569,0.0135729484224001,12124779,613855465,Odisha,2022,1,aggregated,user,india,2022-Q1,-0.1491756409527305
lenovo,141460,0.0116670167761408,12124779,613855465,Odisha,2022,1,aggregated,user,india,2022-Q1,-0.14042134302329112
huawei,140367,0.0115768708031709,12124779,613855465,Odisha,2022,1,aggregated,user,india,2022-Q1,-0.007726565813657604
apple,128069,0.0105625842747319,12124779,613855465,Odisha,2022,1,aggregated,user,india,2022-Q1,-0.08761318543532315
others,949150,0.0782818391988835,12124779,613855465,Odisha,2022,1,aggregated,user,india,2022-Q1,6.411239253839727
xiaomi,11605,0.2353096232612839,49318,0,Puducherry,2018,1,aggregated,user,india,2018-Q1,
samsung,9972,0.2021979804533841,49318,0,Puducherry,2018,1,aggregated,user,india,2018-Q1,-0.14071520896165446
vivo,5974,0.1211322438055071,49318,0,Puducherry,2018,1,aggregated,user,india,2018-Q1,-0.4009225832330525
oppo,3608,0.0731578733930816,49318,0,Puducherry,2018,1,aggregated,user,india,2018-Q1,-0.39604954804151327
apple,2447,0.0496167727807291,49318,0,Puducherry,2018,1,aggregated,user,india,2018-Q1,-0.3217849223946785
oneplus,2409,0.0488462630276977,49318,0,Puducherry,2018,1,aggregated,user,india,2018-Q1,-0.015529219452390719
motorola,2122,0.0430268867350663,49318,0,Puducherry,2018,1,aggregated,user,india,2018-Q1,-0.11913657119136567
realme,2098,0.0425402489963096,49318,0,Puducherry,2018,1,aggregated,user,india,2018-Q1,-0.011310084825636224
lenovo,1800,0.036497830406748,49318,0,Puducherry,2018,1,aggregated,user,india,2018-Q1,-0.14204003813155386
huawei,1766,0.0358084269435094,49318,0,Puducherry,2018,1,aggregated,user,india,2018-Q1,-0.018888888888888844
others,5517,0.1118658501966827,49318,0,Puducherry,2018,1,aggregated,user,india,2018-Q1,2.12400906002265
xiaomi,15839,0.2415218054284842,65580,0,Puducherry,2018,2,aggregated,user,india,2018-Q2,1.8709443538154793
samsung,13200,0.2012808783165599,65580,0,Puducherry,2018,2,aggregated,user,india,2018-Q2,-0.16661405391754525
vivo,8391,0.1279505946935041,65580,0,Puducherry,2018,2,aggregated,user,india,2018-Q2,-0.36431818181818176
oppo,4929,0.07516010978957,65580,0,Puducherry,2018,2,aggregated,user,india,2018-Q2,-0.4125849124061495
apple,3109,0.0474077462641049,65580,0,Puducherry,2018,2,aggregated,user,india,2018-Q2,-0.3692432542097789
oneplus,3026,0.0461421164989326,65580,0,Puducherry,2018,2,aggregated,user,india,2018-Q2,-0.026696687037632727
realme,2734,0.041689539493748,65580,0,Puducherry,2018,2,aggregated,user,india,2018-Q2,-0.0964970257766028
motorola,2725,0.0415523025312595,65580,0,Puducherry,2018,2,aggregated,user,india,2018-Q2,-0.003291880029261174
huawei,2404,0.036657517535834,65580,0,Puducherry,2018,2,aggregated,user,india,2018-Q2,-0.11779816513761465
lenovo,2287,0.0348734370234827,65580,0,Puducherry,2018,2,aggregated,user,india,2018-Q2,-0.04866888519134771
others,6936,0.1057639524245196,65580,0,Puducherry,2018,2,aggregated,user,india,2018-Q2,2.0327940533449933
xiaomi,19571,0.2399995094793122,81546,0,Puducherry,2018,3,aggregated,user,india,2018-Q3,1.821655132641292
samsung,16124,0.1977288892159026,81546,0,Puducherry,2018,3,aggregated,user,india,2018-Q3,-0.17612794440754176
vivo,11071,0.1357638633409364,81546,0,Puducherry,2018,3,aggregated,user,india,2018-Q3,-0.3133837757380302
oppo,6528,0.0800529762342726,81546,0,Puducherry,2018,3,aggregated,user,india,2018-Q3,-0.4103513684400687
apple,3737,0.0458268952493071,81546,0,Puducherry,2018,3,aggregated,user,india,2018-Q3,-0.4275428921568627
oneplus,3601,0.0441591249110931,81546,0,Puducherry,2018,3,aggregated,user,india,2018-Q3,-0.0363928284720364
motorola,3362,0.0412282638020258,81546,0,Puducherry,2018,3,aggregated,user,india,2018-Q3,-0.06637045265204111
realme,3361,0.0412160007848331,81546,0,Puducherry,2018,3,aggregated,user,india,2018-Q3,-0.0002974419988102106
huawei,3062,0.0375493586442008,81546,0,Puducherry,2018,3,aggregated,user,india,2018-Q3,-0.08896161856590301
lenovo,2694,0.0330365683172687,81546,0,Puducherry,2018,3,aggregated,user,india,2018-Q3,-0.12018288700195945
others,8435,0.1034385500208471,81546,0,Puducherry,2018,3,aggregated,user,india,2018-Q3,2.1310319227913883
xiaomi,26240,0.2396478345845434,109494,0,Puducherry,2018,4,aggregated,user,india,2018-Q4,2.110847658565501
samsung,21223,0.1938279723089849,109494,0,Puducherry,2018,4,aggregated,user,india,2018-Q4,-0.19119664634146338
vivo,16096,0.1470034887756406,109494,0,Puducherry,2018,4,aggregated,user,india,2018-Q4,-0.24157753380766145
oppo,9310,0.0850274900907812,109494,0,Puducherry,2018,4,aggregated,user,india,2018-Q4,-0.4215954274353877
apple,4752,0.0433996383363472,109494,0,Puducherry,2018,4,aggregated,user,india,2018-Q4,-0.48958109559613316
oneplus,4517,0.0412534020128956,109494,0,Puducherry,2018,4,aggregated,user,india,2018-Q4,-0.049452861952861915
realme,4429,0.040449705006667,109494,0,Puducherry,2018,4,aggregated,user,india,2018-Q4,-0.019481957051140086
motorola,4280,0.0390888998483935,109494,0,Puducherry,2018,4,aggregated,user,india,2018-Q4,-0.033641905622036616
huawei,4264,0.0389427731199883,109494,0,Puducherry,2018,4,aggregated,user,india,2018-Q4,-0.0037383177570093906
lenovo,3517,0.03212048148757,109494,0,Puducherry,2018,4,aggregated,user,india,2018-Q4,-0.17518761726078802
others,10866,0.0992383144281878,109494,0,Puducherry,2018,4,aggregated,user,india,2018-Q4,2.08956497014501
xiaomi,31724,0.2384205502822056,133059,0,Puducherry,2019,1,aggregated,user,india,2019-Q1,1.9195656175225473
samsung,25850,0.1942747202368873,133059,0,Puducherry,2019,1,aggregated,user,india,2019-Q1,-0.1851595006934813
vivo,20462,0.1537814052412839,133059,0,Puducherry,2019,1,aggregated,user,india,2019-Q1,-0.20843326885880076
oppo,11797,0.088659917780834,133059,0,Puducherry,2019,1,aggregated,user,india,2019-Q1,-0.42346789170169097
apple,5579,0.0419287684410674,133059,0,Puducherry,2019,1,aggregated,user,india,2019-Q1,-0.5270831567347631
huawei,5396,0.0405534387001255,133059,0,Puducherry,2019,1,aggregated,user,india,2019-Q1,-0.03280157734361
realme,5336,0.0401025109162101,133059,0,Puducherry,2019,1,aggregated,user,india,2019-Q1,-0.01111934766493694
oneplus,5225,0.0392682945159666,133059,0,Puducherry,2019,1,aggregated,user,india,2019-Q1,-0.02080209895052476
motorola,4927,0.03702868652252,133059,0,Puducherry,2019,1,aggregated,user,india,2019-Q1,-0.05703349282296655
lenovo,3929,0.0295282543833938,133059,0,Puducherry,2019,1,aggregated,user,india,2019-Q1,-0.20255733712198087
others,12834,0.0964534529795053,133059,0,Puducherry,2019,1,aggregated,user,india,2019-Q1,2.2664800203614153
xiaomi,36841,0.2354689437420905,156458,661932,Puducherry,2019,2,aggregated,user,india,2019-Q2,1.870578151784323
samsung,30450,0.1946209206304567,156458,661932,Puducherry,2019,2,aggregated,user,india,2019-Q2,-0.17347520425612772
vivo,24993,0.1597425507164862,156458,661932,Puducherry,2019,2,aggregated,user,india,2019-Q2,-0.1792118226600985
oppo,14342,0.0916667731915274,156458,661932,Puducherry,2019,2,aggregated,user,india,2019-Q2,-0.426159324610891
huawei,6414,0.0409950274194991,156458,661932,Puducherry,2019,2,aggregated,user,india,2019-Q2,-0.5527820387672571
apple,6391,0.0408480231116337,156458,661932,Puducherry,2019,2,aggregated,user,india,2019-Q2,-0.003585905830994718
realme,6201,0.0396336396988329,156458,661932,Puducherry,2019,2,aggregated,user,india,2019-Q2,-0.029729306837740554
oneplus,5792,0.0370195196154878,156458,661932,Puducherry,2019,2,aggregated,user,india,2019-Q2,-0.06595710369295271
motorola,5712,0.0365082002837822,156458,661932,Puducherry,2019,2,aggregated,user,india,2019-Q2,-0.013812154696132617
lenovo,4515,0.0288575847831366,156458,661932,Puducherry,2019,2,aggregated,user,india,2019-Q2,-0.2095588235294118
others,14807,0.0946388168070664,156458,661932,Puducherry,2019,2,aggregated,user,india,2019-Q2,2.279512735326689
xiaomi,41523,0.2334483999370319,177868,2476922,Puducherry,2019,3,aggregated,user,india,2019-Q3,1.8042817586276763
samsung,34728,0.1952459126993051,177868,2476922,Puducherry,2019,3,aggregated,user,india,2019-Q3,-0.16364424535799438
vivo,29440,0.1655160006296804,177868,2476922,Puducherry,2019,3,aggregated,user,india,2019-Q3,-0.15226906242801197
oppo,16802,0.0944633098702408,177868,2476922,Puducherry,2019,3,aggregated,user,india,2019-Q3,-0.42927989130434785
huawei,7366,0.0414127330379832,177868,2476922,Puducherry,2019,3,aggregated,user,india,2019-Q3,-0.5615998095464826
realme,7164,0.0402770593923583,177868,2476922,Puducherry,2019,3,aggregated,user,india,2019-Q3,-0.027423296225902782
apple,7079,0.0397991769177142,177868,2476922,Puducherry,2019,3,aggregated,user,india,2019-Q3,-0.011864879955332253
oneplus,6339,0.0356387883149301,177868,2476922,Puducherry,2019,3,aggregated,user,india,2019-Q3,-0.10453453877666341
